Date,MSTR_Close,BTC-USD_Close,BTC_Purchased,Total_BTC,Total_Investment_USD,BTC_Total_Value,MSTR_Total_Value,Value_Ratio
2021-03-26,62.400001525878906,55137.3125,262.0,91326.0,2211000000.0,5035470201.375,11418451479.21753,2.2676038229954325
2021-03-27,62.400001525878906,55973.51171875,262.0,91326.0,2211000000.0,5111836931.2265625,11418451479.21753,2.233727646800682
2021-03-28,62.400001525878906,55950.74609375,262.0,91326.0,2211000000.0,5109757837.7578125,11418451479.21753,2.2346365212931505
2021-03-29,63.13399887084961,57750.19921875,262.0,91326.0,2211000000.0,5274094693.8515625,11552764185.379028,2.1904734093695772
2021-03-30,65.39800262451172,58917.69140625,262.0,91326.0,2211000000.0,5380717085.3671875,11967049704.25415,2.2240622419637033
2021-03-31,67.87999725341797,58918.83203125,262.0,91326.0,2211000000.0,5380821254.0859375,12421224937.408447,2.308425489506154
2021-04-01,70.35600280761719,59095.80859375,262.0,91326.0,2211000000.0,5396983815.6328125,12874304241.760254,2.3854628217466134
2021-04-02,70.35600280761719,59384.3125,262.0,91326.0,2211000000.0,5423331723.375,12874304241.760254,2.373873644179086
2021-04-03,70.35600280761719,57603.890625,262.0,91326.0,2211000000.0,5260732915.21875,12874304241.760254,2.4472453647126313
2021-04-04,70.35600280761719,58758.5546875,262.0,91326.0,2211000000.0,5366183765.390625,12874304241.760254,2.399154558364828
2021-04-05,72.05500030517578,59057.87890625,253.0,91579.0,2226000000.0,5408461492.355469,13185200395.843506,2.437883752057768
2021-04-06,70.45800018310547,58192.359375,253.0,91579.0,2226000000.0,5329198079.203125,12892968537.506104,2.4193074353569513
2021-04-07,65.62000274658203,56048.9375,253.0,91579.0,2226000000.0,5132905647.3125,12007673062.591553,2.3393519942994785
2021-04-08,69.01200103759766,58323.953125,253.0,91579.0,2226000000.0,5341249303.234375,12628368045.86792,2.364309795129925
2021-04-09,71.0999984741211,58245.00390625,253.0,91579.0,2226000000.0,5334019212.730469,13010446520.78247,2.439145042772064
2021-04-10,71.0999984741211,59793.234375,253.0,91579.0,2226000000.0,5475804610.828125,13010446520.78247,2.3759880867653633
2021-04-11,71.0999984741211,60204.96484375,253.0,91579.0,2226000000.0,5513510475.425781,13010446520.78247,2.3597391496345597
2021-04-12,71.8239974975586,59893.453125,253.0,91579.0,2226000000.0,5484982543.734375,13142929654.083252,2.396166177246404
2021-04-13,84.85399627685547,63503.45703125,253.0,91579.0,2226000000.0,5815583091.464844,15527263070.709229,2.669940885806892
2021-04-14,73.55000305175781,63109.6953125,253.0,91579.0,2226000000.0,5779522787.0234375,13458767958.435059,2.328698831096153
2021-04-15,74.01499938964844,63314.01171875,253.0,91579.0,2226000000.0,5798233879.191406,13543856708.312988,2.3358589857713277
2021-04-16,69.36199951171875,61572.7890625,253.0,91579.0,2226000000.0,5638774449.5546875,12692413566.65039,2.2509170530225324
2021-04-17,69.36199951171875,60683.8203125,253.0,91579.0,2226000000.0,5557363580.3984375,12692413566.65039,2.2838911622443105
2021-04-18,69.36199951171875,56216.18359375,253.0,91579.0,2226000000.0,5148221877.332031,12692413566.65039,2.4653975428945567
2021-04-19,63.75199890136719,55724.265625,253.0,91579.0,2226000000.0,5103172521.671875,11665850774.963379,2.2859996845925705
2021-04-20,64.6449966430664,56473.03125,253.0,91579.0,2226000000.0,5171743728.84375,11829258645.721436,2.2872863130760948
2021-04-21,65.0459976196289,53906.08984375,253.0,91579.0,2226000000.0,4936665801.800781,11902637012.420654,2.4110680143830776
2021-04-22,59.81999969482422,51762.2734375,253.0,91579.0,2226000000.0,4740337239.1328125,10946342104.156494,2.309190581166119
2021-04-23,61.30400085449219,51093.65234375,253.0,91579.0,2226000000.0,4679105587.988281,11217896508.361816,2.3974446178686897
2021-04-24,61.30400085449219,50050.8671875,253.0,91579.0,2226000000.0,4583608366.1640625,11217896508.361816,2.447394195187288
2021-04-25,61.30400085449219,49004.25390625,253.0,91579.0,2226000000.0,4487760568.480469,11217896508.361816,2.499664662849902
2021-04-26,65.88200378417969,54021.75390625,253.0,91579.0,2226000000.0,4947258200.980469,12055616108.459473,2.4368277576598367
2021-04-27,67.6989974975586,55033.1171875,253.0,91579.0,2226000000.0,5039877838.9140625,12388104154.083252,2.4580167516029525
2021-04-28,68.08200073242188,54824.703125,253.0,91579.0,2226000000.0,5020791487.484375,12458189150.024414,2.481319764240296
2021-04-29,65.5009994506836,53555.109375,253.0,91579.0,2226000000.0,4904523361.453125,11985896887.48169,2.443845406402647
2021-04-30,65.71600341796875,57750.17578125,253.0,91579.0,2226000000.0,5288703347.871094,12025240033.447266,2.2737596046652695
2021-05-01,65.71600341796875,57828.05078125,253.0,91579.0,2226000000.0,5295835062.496094,12025240033.447266,2.2706976126592946
2021-05-02,65.71600341796875,56631.078125,253.0,91579.0,2226000000.0,5186217503.609375,12025240033.447266,2.318691806712356
2021-05-03,63.5620002746582,57200.29296875,253.0,91579.0,2226000000.0,5238345629.785156,11631083306.259155,2.2203734018856998
2021-05-04,61.6879997253418,53333.5390625,253.0,91579.0,2226000000.0,4884232173.8046875,11288163693.740845,2.3111439612314055
2021-05-05,62.345001220703125,57424.0078125,253.0,91579.0,2226000000.0,5258833211.4609375,11408387083.374023,2.1693761001035248
2021-05-06,60.90800094604492,56396.515625,253.0,91579.0,2226000000.0,5164736504.421875,11145433277.114868,2.1579868145398162
2021-05-07,62.04600143432617,57356.40234375,253.0,91579.0,2226000000.0,5252641970.238281,11353673710.464478,2.16151677094973
2021-05-08,62.04600143432617,58803.77734375,253.0,91579.0,2226000000.0,5385191125.363281,11353673710.464478,2.1083139755227474
2021-05-09,62.04600143432617,58232.31640625,253.0,91579.0,2226000000.0,5332857304.167969,11353673710.464478,2.1290038459478104
2021-05-10,56.94599914550781,55859.796875,253.0,91579.0,2226000000.0,5115584338.015625,10420434491.638184,2.036997887846445
2021-05-11,57.69599914550781,56704.57421875,253.0,91579.0,2226000000.0,5192948202.378906,10557675491.638184,2.033079299115997
2021-05-12,54.1879997253418,49150.53515625,253.0,91579.0,2226000000.0,4501156859.074219,9915753693.740845,2.20293449088559
2021-05-13,48.80799865722656,49716.19140625,271.0,91850.0,2241000000.0,4566432180.6640625,8931278058.288574,1.9558547471934127
2021-05-14,52.13100051879883,49880.53515625,271.0,91850.0,2241000000.0,4581527154.1015625,9539347522.93396,2.0821327042433793
2021-05-15,52.13100051879883,46760.1875,271.0,91850.0,2241000000.0,4294923221.875,9539347522.93396,2.221075216047621
2021-05-16,52.13100051879883,46456.05859375,271.0,91850.0,2241000000.0,4266988981.8359375,9539347522.93396,2.2356156914259264
2021-05-17,48.935001373291016,43537.51171875,271.0,91850.0,2241000000.0,3998920451.3671875,8954518031.295776,2.2392338482838094
2021-05-18,48.720001220703125,42909.40234375,229.0,92079.0,2251000000.0,3951054858.4101562,8915175583.374023,2.256403897910279
2021-05-19,45.48600006103516,37002.44140625,229.0,92079.0,2251000000.0,3407147802.2460938,8323392179.168702,2.442920783677677
2021-05-20,47.26599884033203,40782.73828125,229.0,92079.0,2251000000.0,3755233758.1992188,8649110595.794678,2.303214966820671
2021-05-21,45.05199813842773,37304.69140625,229.0,92079.0,2251000000.0,3434978679.9960938,8243975035.354613,2.400007628392031
2021-05-22,45.05199813842773,37536.6328125,229.0,92079.0,2251000000.0,3456335612.7421875,8243975035.354613,2.3851778180805794
2021-05-23,45.05199813842773,34770.58203125,229.0,92079.0,2251000000.0,3201640422.8554688,8243975035.354613,2.574922210659123
2021-05-24,47.244998931884766,38705.98046875,229.0,92079.0,2251000000.0,3564007975.5820312,8645267864.54773,2.425715072406898
2021-05-25,46.96699905395508,38402.22265625,229.0,92079.0,2251000000.0,3536038259.9648438,8594397222.885132,2.4305159025543404
2021-05-26,48.27899932861328,39294.19921875,229.0,92079.0,2251000000.0,3618170569.8632812,8834477529.144287,2.441697360187779
2021-05-27,49.3849983215332,38436.96875,229.0,92079.0,2251000000.0,3539237645.53125,9036862072.860718,2.5533357683033624
2021-05-28,47.0,35697.60546875,229.0,92079.0,2251000000.0,3286999813.9570312,8600436000.0,2.616500300207327
2021-05-29,47.0,34616.06640625,229.0,92079.0,2251000000.0,3187412778.6210938,8600436000.0,2.6982498337478065
2021-05-30,47.0,35678.12890625,229.0,92079.0,2251000000.0,3285206431.5585938,8600436000.0,2.6179286383290417
2021-05-31,47.0,37332.85546875,229.0,92079.0,2251000000.0,3437571998.7070312,8600436000.0,2.5018926158448083
2021-06-01,47.7760009765625,36684.92578125,229.0,92079.0,2251000000.0,3377911281.0117188,8742434866.699219,2.588118555938145
2021-06-02,49.84999847412109,37575.1796875,229.0,92079.0,2251000000.0,3459884970.4453125,9121951520.782469,2.6364898251540447
2021-06-03,48.86399841308594,39208.765625,229.0,92079.0,2251000000.0,3610303929.984375,8941525341.61377,2.476668312424452
2021-06-04,48.46699905395508,36894.40625,229.0,92079.0,2251000000.0,3397200033.09375,8868879222.885132,2.6106438056308545
2021-06-05,48.46699905395508,35551.95703125,229.0,92079.0,2251000000.0,3273588651.4804688,8868879222.885132,2.7092222533439605
2021-06-06,48.46699905395508,35862.37890625,229.0,92079.0,2251000000.0,3302171987.3085938,8868879222.885132,2.685771442847722
2021-06-07,46.98099899291992,33560.70703125,229.0,92079.0,2251000000.0,3090236342.7304688,8596959043.71643,2.7819746097867504
2021-06-08,45.9379997253418,33472.6328125,229.0,92079.0,2251000000.0,3082126556.7421875,8406102693.740845,2.727371033922146
2021-06-09,51.29899978637695,37345.12109375,229.0,92079.0,2251000000.0,3438701405.1914062,9387101372.909546,2.7298390487577207
2021-06-10,50.8650016784668,36702.59765625,229.0,92079.0,2251000000.0,3379538489.5898438,9307684927.139282,2.7541289900411536
2021-06-11,51.64400100708008,37334.3984375,229.0,92079.0,2251000000.0,3437714073.7265625,9450232456.28357,2.7489873368203934
2021-06-12,51.64400100708008,35552.515625,229.0,92079.0,2251000000.0,3273640086.234375,9450232456.28357,2.8867658653196804
2021-06-13,51.64400100708008,39097.859375,229.0,92079.0,2251000000.0,3600091793.390625,9450232456.28357,2.6249976385694285
2021-06-14,59.8489990234375,40218.4765625,229.0,92079.0,2251000000.0,3703277103.3984375,10951648633.300781,2.957285757323056
2021-06-15,63.05400085449219,40406.26953125,229.0,92079.0,2251000000.0,3720568892.1679688,11538125508.361816,3.1011723859354667
2021-06-16,61.98199844360352,38347.0625,229.0,92079.0,2251000000.0,3530959167.9375,11341961931.198122,3.2121475757033964
2021-06-17,63.08100128173828,38053.50390625,229.0,92079.0,2251000000.0,3503928586.1835938,11543066262.542725,3.294321210785632
2021-06-18,64.64600372314453,35787.24609375,229.0,92079.0,2251000000.0,3295253833.0664062,11829442929.290771,3.5898427036447313
2021-06-19,64.64600372314453,35615.87109375,229.0,92079.0,2251000000.0,3279473794.4414062,11829442929.290771,3.607116162764058
2021-06-20,64.64600372314453,35698.296875,229.0,92079.0,2251000000.0,3287063477.953125,11829442929.290771,3.5987874918244778
2021-06-21,58.367000579833984,31676.693359375,13005.0,105085.0,2740000000.0,3328745321.669922,10680460702.102661,3.2085544762387004
2021-06-22,55.37200164794922,32505.66015625,13005.0,105085.0,2740000000.0,3415857297.5195312,10132411837.554932,2.96628663173743
2021-06-23,55.29999923706055,33723.02734375,13005.0,105085.0,2740000000.0,3543784328.4179688,10119236260.391235,2.8554887438391905
2021-06-24,58.1879997253418,34662.4375,13005.0,105085.0,2740000000.0,3642502244.6875,10647705693.740845,2.9231843876747807
2021-06-25,55.005001068115234,31637.779296875,13005.0,105085.0,2740000000.0,3324656037.4121094,10065255135.45227,3.0274575842399023
2021-06-26,55.005001068115234,32186.27734375,13005.0,105085.0,2740000000.0,3382294954.6679688,10065255135.45227,2.9758655795411997
2021-06-27,55.005001068115234,34649.64453125,13005.0,105085.0,2740000000.0,3641157895.5664062,10065255135.45227,2.7643006494467204
2021-06-28,62.41699981689453,34434.3359375,13005.0,105085.0,2740000000.0,3618532191.9921875,11421561962.493896,3.156407448238215
2021-06-29,66.89900207519531,35867.77734375,13005.0,105085.0,2740000000.0,3769165382.1679688,12241714591.73584,3.247858172966288
2021-06-30,66.44999694824219,35040.8359375,13005.0,105085.0,2740000000.0,3682266244.4921875,12159552041.564941,3.302192517923656
2021-07-01,65.08599853515625,33572.1171875,13005.0,105085.0,2740000000.0,3527925934.6484375,11909956699.951172,3.3759089392952393
2021-07-02,63.56100082397461,33897.046875,13005.0,105085.0,2740000000.0,3562071170.859375,11630900418.777466,3.2652071957258024
2021-07-03,63.56100082397461,34668.546875,13005.0,105085.0,2740000000.0,3643144248.359375,11630900418.777466,3.1925445784956867
2021-07-04,63.56100082397461,35287.78125,13005.0,105085.0,2740000000.0,3708216492.65625,11630900418.777466,3.13652140909553
2021-07-05,63.56100082397461,33746.00390625,13005.0,105085.0,2740000000.0,3546198820.4882812,11630900418.777466,3.2798218620962687
2021-07-06,63.42900085449219,34235.1953125,13005.0,105085.0,2740000000.0,3597605499.4140625,11606746008.361816,3.226242012986747
2021-07-07,63.98600006103516,33855.328125,13005.0,105085.0,2740000000.0,3557687156.015625,11708670179.168703,3.2910904376093715
2021-07-08,61.84400177001953,32877.37109375,13005.0,105085.0,2740000000.0,3454918541.3867188,11316710195.892334,3.2755360395125517
2021-07-09,62.86600112915039,33798.01171875,13005.0,105085.0,2740000000.0,3551664061.4648438,11503723814.620972,3.238967316598178
2021-07-10,62.86600112915039,33520.51953125,13005.0,105085.0,2740000000.0,3522503794.9414062,11503723814.620972,3.2657803892621002
2021-07-11,62.86600112915039,34240.1875,13005.0,105085.0,2740000000.0,3598130103.4375,11503723814.620972,3.1971394818744336
2021-07-12,58.86899948120117,33155.84765625,13005.0,105085.0,2740000000.0,3484182250.9570312,10772320477.06604,3.091778701905479
2021-07-13,57.98799896240234,32702.025390625,13005.0,105085.0,2740000000.0,3436492338.173828,10611107954.132078,3.087772912006806
2021-07-14,56.042999267578125,32822.34765625,13005.0,105085.0,2740000000.0,3449136403.4570312,10255196349.975586,2.9732649424061384
2021-07-15,54.104000091552734,31780.73046875,13005.0,105085.0,2740000000.0,3339678061.3085938,9900382768.753052,2.9644721997166883
2021-07-16,52.30899810791016,31421.5390625,13005.0,105085.0,2740000000.0,3301932432.3828125,9571918945.770266,2.898883954104042
2021-07-17,52.30899810791016,31533.068359375,13005.0,105085.0,2740000000.0,3313652488.544922,9571918945.770266,2.888630892605594
2021-07-18,52.30899810791016,31796.810546875,13005.0,105085.0,2740000000.0,3341367836.3183594,9571918945.770266,2.864670821850298
2021-07-19,49.87200164794922,30817.83203125,13005.0,105085.0,2740000000.0,3238491879.0039062,9125977837.554932,2.8179715060338193
2021-07-20,50.178001403808594,29807.34765625,13005.0,105085.0,2740000000.0,3132305128.4570312,9181972120.880127,2.931378567643936
2021-07-21,55.69400024414063,32110.693359375,13005.0,105085.0,2740000000.0,3374352211.669922,10191333716.674807,3.020234130103227
2021-07-22,55.59400177001953,32313.10546875,13005.0,105085.0,2740000000.0,3395622688.1835938,10173035195.892334,2.9959262645091327
2021-07-23,53.97100067138672,33581.55078125,13005.0,105085.0,2740000000.0,3528917263.8476562,9876045470.855713,2.798604991970722
2021-07-24,53.97100067138672,34292.4453125,13005.0,105085.0,2740000000.0,3603621615.6640625,9876045470.855713,2.7405889197486655
2021-07-25,53.97100067138672,35350.1875,13005.0,105085.0,2740000000.0,3714774453.4375,9876045470.855713,2.6585854927791983
2021-07-26,68.25,37337.53515625,13005.0,105085.0,2740000000.0,3923614881.8945312,12488931000.0,3.18301652326532
2021-07-27,63.06100082397461,39406.94140625,13005.0,105085.0,2740000000.0,4141078437.6757812,11539406418.777466,2.7865703565987183
2021-07-28,64.66500091552734,39995.90625,13005.0,105085.0,2740000000.0,4202969808.28125,11832919187.530518,2.815370970359037
2021-07-29,62.5009994506836,40008.421875,13005.0,105085.0,2740000000.0,4204285012.734375,11436932887.481691,2.72030389301399
2021-07-30,62.60100173950195,42235.546875,13005.0,105085.0,2740000000.0,4438322443.359375,11455232106.307983,2.5809823987545832
2021-07-31,62.60100173950195,41626.1953125,13005.0,105085.0,2740000000.0,4374288734.4140625,11455232106.307983,2.6187645127733927
2021-08-01,62.60100173950195,39974.89453125,13005.0,105085.0,2740000000.0,4200761791.8164062,11455232106.307983,2.7269416058354383
2021-08-02,63.77899932861328,39201.9453125,13005.0,105085.0,2740000000.0,4119536423.1640625,11670791529.144287,2.833035159859173
2021-08-03,62.50600051879883,38152.98046875,13005.0,105085.0,2740000000.0,4009305952.5585938,11437848022.93396,2.852824942340641
2021-08-04,67.09300231933594,39747.50390625,13005.0,105085.0,2740000000.0,4176866447.9882812,12277214308.410645,2.9393360935262276
2021-08-05,71.56199645996094,40869.5546875,13005.0,105085.0,2740000000.0,4294777154.3359375,13094986608.215332,3.049049144492828
2021-08-06,74.87200164794922,42816.5,13005.0,105085.0,2740000000.0,4499371902.5,13700677837.554932,3.0450200904580442
2021-08-07,74.87200164794922,44555.80078125,13005.0,105085.0,2740000000.0,4682146325.097656,13700677837.554932,2.926153282334502
2021-08-08,74.87200164794922,43798.1171875,13005.0,105085.0,2740000000.0,4602525144.6484375,13700677837.554932,2.9767741417959064
2021-08-09,76.77300262451172,46365.40234375,13005.0,105085.0,2740000000.0,4872308305.292969,14048538204.25415,2.8833434429821905
2021-08-10,75.04900360107422,45585.03125,13005.0,105085.0,2740000000.0,4790303008.90625,13733067070.95337,2.866847263194105
2021-08-11,74.7490005493164,45593.63671875,13005.0,105085.0,2740000000.0,4791207314.589844,13678170112.51831,2.8548483115866268
2021-08-12,72.0989990234375,44428.2890625,13005.0,105085.0,2740000000.0,4668746756.1328125,13193251633.300781,2.82586576707556
2021-08-13,72.80000305175781,47793.3203125,13005.0,105085.0,2740000000.0,5022361065.0390625,13321526958.435059,2.652443101147577
2021-08-14,72.80000305175781,47096.9453125,13005.0,105085.0,2740000000.0,4949182498.1640625,13321526958.435059,2.6916621004331085
2021-08-15,72.80000305175781,47047.00390625,13005.0,105085.0,2740000000.0,4943934405.488281,13321526958.435059,2.69451935762877
2021-08-16,69.7509994506836,46004.484375,13005.0,105085.0,2740000000.0,4834381240.546875,12763595887.48169,2.640171565376554
2021-08-17,66.36900329589844,44695.359375,13005.0,105085.0,2740000000.0,4696811839.921875,12144731175.109863,2.5857393459713034
2021-08-18,65.50499725341797,44801.1875,13005.0,105085.0,2740000000.0,4707932788.4375,11986628437.408447,2.54604918465428
2021-08-19,67.6259994506836,46717.578125,13005.0,105085.0,2740000000.0,4909316697.265625,12374746387.48169,2.520665736307893
2021-08-20,71.65599822998047,49339.17578125,13005.0,105085.0,2740000000.0,5184807286.972656,13112187804.107666,2.528963388292819
2021-08-21,71.65599822998047,48905.4921875,13005.0,105085.0,2740000000.0,5139233646.5234375,13112187804.107666,2.5513897024272736
2021-08-22,71.65599822998047,49321.65234375,13005.0,105085.0,2740000000.0,5182965836.542969,13112187804.107666,2.529861901010229
2021-08-23,71.85099792480469,49546.1484375,13005.0,105085.0,2740000000.0,5206557008.5546875,13147870408.26416,2.5252523667101725
2021-08-24,71.55000305175781,47706.1171875,13005.0,105085.0,2740000000.0,5013197324.6484375,13092791958.435059,2.6116649935285006
2021-08-25,72.6709976196289,48960.7890625,13005.0,105085.0,2740000000.0,5145044518.6328125,13297920512.420654,2.5846074731252853
2021-08-26,69.36599731445312,46942.21875,13005.0,105085.0,2740000000.0,4932923057.34375,12693145116.577148,2.573148814409458
2021-08-27,70.72000122070312,49058.66796875,13005.0,105085.0,2740000000.0,5155330123.496094,12940911583.374023,2.5102003699809874
2021-08-28,70.72000122070312,48902.40234375,13005.0,105085.0,2740000000.0,5138908950.292969,12940911583.374023,2.5182216125149024
2021-08-29,70.72000122070312,48829.83203125,13005.0,105085.0,2740000000.0,5131282899.003906,12940911583.374023,2.5219641633647085
2021-08-30,70.29900360107422,47054.984375,13005.0,105085.0,2740000000.0,4944773033.046875,12863874070.95337,2.601509510139618
2021-08-31,69.43000030517578,47166.6875,13005.0,105085.0,2740000000.0,4956511355.9375,12704856895.843506,2.563265971462794
2021-09-01,70.25,48847.02734375,13005.0,105085.0,2740000000.0,5133089868.417969,12854907000.0,2.5043214378714773
2021-09-02,69.57099914550781,49327.72265625,13005.0,105085.0,2740000000.0,5183603735.332031,12730657991.638184,2.455947375927788
2021-09-03,71.22599792480469,50025.375,13005.0,105085.0,2740000000.0,5256916531.875,13033502908.26416,2.4793056593606333
2021-09-04,71.22599792480469,49944.625,13005.0,105085.0,2740000000.0,5248430918.125,13033502908.26416,2.4833141774342673
2021-09-05,71.22599792480469,51753.41015625,13005.0,105085.0,2740000000.0,5438507106.269531,13033502908.26416,2.396522180368044
2021-09-06,71.22599792480469,52633.53515625,13005.0,105085.0,2740000000.0,5530995041.894531,13033502908.26416,2.3564481272432665
2021-09-07,64.8010025024414,46811.12890625,13005.0,105085.0,2740000000.0,4919147481.113281,11857805845.916748,2.4105408287602588
2021-09-08,63.86199951171875,46091.390625,13005.0,105085.0,2740000000.0,4843513783.828125,11685979566.65039,2.4127069908768273
2021-09-09,64.06199645996094,46391.421875,13005.0,105085.0,2740000000.0,4875042567.734375,11722576608.215332,2.404610102443326
2021-09-10,61.55699920654297,44883.91015625,13005.0,105085.0,2740000000.0,4716625698.769531,11264192170.806885,2.3881886946732864
2021-09-11,61.55699920654297,45201.45703125,13005.0,105085.0,2740000000.0,4749995112.128906,11264192170.806885,2.371411318307309
2021-09-12,61.55699920654297,46063.26953125,13005.0,105085.0,2740000000.0,4840558678.691406,11264192170.806885,2.327043822522577
2021-09-13,64.2699966430664,44963.07421875,8957.0,114042.0,3159000000.0,5127678910.0546875,11760638145.721436,2.293559786409482
2021-09-14,61.84799957275391,47092.4921875,8957.0,114042.0,3159000000.0,5370521994.046875,11317441745.819094,2.107326207464427
2021-09-15,63.29999923706055,48176.34765625,8957.0,114042.0,3159000000.0,5494127039.4140625,11583140260.391235,2.1082767430194975
2021-09-16,63.29999923706055,47783.359375,8957.0,114042.0,3159000000.0,5449309869.84375,11583140260.391235,2.125616002219261
2021-09-17,61.42900085449219,47267.51953125,8957.0,114042.0,3159000000.0,5390482462.3828125,11240770008.361816,2.0852994303951298
2021-09-18,61.42900085449219,48278.36328125,8957.0,114042.0,3159000000.0,5505761105.3203125,11240770008.361816,2.0416378032638693
2021-09-19,61.42900085449219,47260.21875,8957.0,114042.0,3159000000.0,5389649866.6875,11240770008.361816,2.085621568450872
2021-09-20,58.8390007019043,42843.80078125,8957.0,114042.0,3159000000.0,4885992728.6953125,10766831060.440063,2.2036117649555096
2021-09-21,58.10200119018555,40693.67578125,8957.0,114042.0,3159000000.0,4640788173.4453125,10631968993.789673,2.2909834701411333
2021-09-22,59.96099853515625,43574.5078125,8957.0,114042.0,3159000000.0,4969324019.953125,10972143199.951172,2.2079749993953244
2021-09-23,61.65700149536133,44895.09765625,8957.0,114042.0,3159000000.0,5119926726.9140625,11282491389.633179,2.2036431362043114
2021-09-24,59.93899917602539,42839.75,8957.0,114042.0,3159000000.0,4885530769.5,10968117581.222534,2.245020674047468
2021-09-25,59.93899917602539,42716.59375,8957.0,114042.0,3159000000.0,4871485784.4375,10968117581.222534,2.251493295179347
2021-09-26,59.93899917602539,43208.5390625,8957.0,114042.0,3159000000.0,4927588211.765625,10968117581.222534,2.2258592053276507
2021-09-27,59.47499847412109,42235.73046875,8957.0,114042.0,3159000000.0,4816647174.1171875,10883211020.782469,2.259499321284039
2021-09-28,57.35100173950195,41034.54296875,8957.0,114042.0,3159000000.0,4679661349.2421875,10494545106.307983,2.24258644442454
2021-09-29,56.63199996948242,41564.36328125,8957.0,114042.0,3159000000.0,4740083117.3203125,10362976410.41565,2.1862436066889264
2021-09-30,57.84000015258789,43790.89453125,8957.0,114042.0,3159000000.0,4994001194.1328125,10584025947.921753,2.1193479009088674
2021-10-01,61.24599838256836,48116.94140625,8957.0,114042.0,3159000000.0,5487352231.8515625,11207282752.029419,2.042384428500194
2021-10-02,61.24599838256836,47711.48828125,8957.0,114042.0,3159000000.0,5441113546.5703125,11207282752.029419,2.0597406497965265
2021-10-03,61.24599838256836,48199.953125,8957.0,114042.0,3159000000.0,5496819054.28125,11207282752.029419,2.0388669594827795
2021-10-04,60.72499847412109,49112.90234375,8957.0,114042.0,3159000000.0,5600933609.0859375,11111946020.782469,1.9839453198938952
2021-10-05,65.10099792480469,51514.8125,8957.0,114042.0,3159000000.0,5874852247.125,11912701408.26416,2.0277448533440015
2021-10-06,67.38099670410156,55361.44921875,8957.0,114042.0,3159000000.0,6313530391.8046875,12329913824.890137,1.9529348969152107
2021-10-07,69.27899932861328,53805.984375,8957.0,114042.0,3159000000.0,6136142070.09375,12677225529.144287,2.0659928313802225
2021-10-08,70.88200378417969,53967.84765625,8957.0,114042.0,3159000000.0,6154601282.4140625,12970556108.459473,2.1074567649932217
2021-10-09,70.88200378417969,54968.22265625,8957.0,114042.0,3159000000.0,6268686048.1640625,12970556108.459473,2.0691028405000784
2021-10-10,70.88200378417969,54771.578125,8957.0,114042.0,3159000000.0,6246260312.53125,12970556108.459473,2.0765314699481765
2021-10-11,73.18000030517578,57484.7890625,8957.0,114042.0,3159000000.0,6555680314.265625,13391061895.843506,2.042665483047367
2021-10-12,71.06500244140625,56041.05859375,8957.0,114042.0,3159000000.0,6391034404.1484375,13004042666.748047,2.0347320706499543
2021-10-13,72.62999725341797,57401.09765625,8957.0,114042.0,3159000000.0,6546135978.9140625,13290417937.408447,2.030269151178432
2021-10-14,72.3949966430664,57321.5234375,8957.0,114042.0,3159000000.0,6537061175.859375,13247415645.721436,2.0265093578506863
2021-10-15,74.98500061035156,61593.94921875,8957.0,114042.0,3159000000.0,7024297156.8046875,13721355291.687012,1.9534132718737056
2021-10-16,74.98500061035156,60892.1796875,8957.0,114042.0,3159000000.0,6944265955.921875,13721355291.687012,1.975925947937784
2021-10-17,74.98500061035156,61553.6171875,8957.0,114042.0,3159000000.0,7019697611.296875,13721355291.687012,1.954693214933516
2021-10-18,73.96399688720703,62026.078125,8957.0,114042.0,3159000000.0,7073578001.53125,13534523862.39624,1.9133914773352834
2021-10-19,72.7249984741211,64261.9921875,8957.0,114042.0,3159000000.0,7328566113.046875,13307802020.78247,1.8158807351264665
2021-10-20,75.81800079345703,65992.8359375,8957.0,114042.0,3159000000.0,7525954995.984375,13873784329.193115,1.843458316797769
2021-10-21,73.54299926757812,62210.171875,8957.0,114042.0,3159000000.0,7094572420.96875,13457486349.975586,1.8968706711909205
2021-10-22,71.85199737548828,60692.265625,8957.0,114042.0,3159000000.0,6921467356.40625,13148053295.74585,1.8996048986023903
2021-10-23,71.85199737548828,61393.6171875,8957.0,114042.0,3159000000.0,7001450891.296875,13148053295.74585,1.877904094434124
2021-10-24,71.85199737548828,60930.8359375,8957.0,114042.0,3159000000.0,6948674391.984375,13148053295.74585,1.892167132037839
2021-10-25,74.60199737548828,63039.82421875,8957.0,114042.0,3159000000.0,7189187633.5546875,13651270295.74585,1.8988613166848158
2021-10-26,73.48600006103516,60363.79296875,8957.0,114042.0,3159000000.0,6884007677.7421875,13447056179.168701,1.9533761158702045
2021-10-27,71.50199890136719,58482.38671875,8957.0,114042.0,3159000000.0,6669448346.1796875,13084007774.963379,1.961782608670776
2021-10-28,71.71299743652344,60622.13671875,8957.0,114042.0,3159000000.0,6913469715.6796875,13122617974.91455,1.8981233034336682
2021-10-29,71.50599670410156,62227.96484375,8957.0,114042.0,3159000000.0,7096601566.7109375,13084739324.890137,1.843803573004384
2021-10-30,71.50599670410156,61888.83203125,8957.0,114042.0,3159000000.0,7057926182.5078125,13084739324.890137,1.853907080711474
2021-10-31,71.50599670410156,61318.95703125,8957.0,114042.0,3159000000.0,6992936497.7578125,13084739324.890137,1.871136586051593
