Date,MSTR_Close,BTC-USD_Close,BTC_Purchased,Total_BTC,Total_Investment_USD,Total_Assets,Total_Liabilities,Gross_Profit,MSTR_Market_Cap_USD,BTC_Holdings_Value_USD,BTC_to_Market_Cap_Ratio,Financial_Leverage_Ratio,Net_Assets_USD,BTC_to_Net_Assets_Ratio,Gross_Profit_Margin,Year
2022-10-25,26.0,20095,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4916704477.0,2612461464.0,0.5313,,,,0.02034,2022
2022-10-26,27.0,20770,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4990448618.0,2700157382.0,0.5411,,,,0.02004,2022
2022-10-27,27.0,20285,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4950923283.0,2637158671.0,0.5327,,,,0.0202,2022
2022-10-28,27.0,20595,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5123481112.0,2677395703.0,0.5226,,,,0.01952,2022
2022-10-29,27.0,20818,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5123481112.0,2706401953.0,0.5282,,,,0.01952,2022
2022-10-30,27.0,20635,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5123481112.0,2682628457.0,0.5236,,,,0.01952,2022
2022-10-31,26.0,20495,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4895111887.0,2664450546.0,0.5443,,,,0.02043,2022
2022-11-01,25.0,20485,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4706451234.0,2663085546.0,0.5658,,,,0.02125,2022
2022-11-02,24.0,20159,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4542311115.0,2620735507.0,0.577,,,,0.02202,2022
2022-11-03,24.0,20209,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4546153846.0,2627298476.0,0.5779,,,,0.022,2022
2022-11-04,27.0,21147,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5070597312.0,2749139960.0,0.5422,,,,0.01972,2022
2022-11-05,27.0,21282,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5070597312.0,2766749882.0,0.5456,,,,0.01972,2022
2022-11-06,27.0,20926,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,5070597312.0,2720443222.0,0.5365,,,,0.01972,2022
2022-11-07,26.0,20602,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,4879191951.0,2678366132.0,0.5489,,,,0.0205,2022
2022-11-08,21.0,18541,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3876417794.0,2410365292.0,0.6218,,,,0.0258,2022
2022-11-09,17.0,15880,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3117383439.0,2064501435.0,0.6623,,,,0.03208,2022
2022-11-10,17.0,17586,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3202290000.0,2286280292.0,0.714,,,,0.03123,2022
2022-11-11,17.0,17034,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3205583719.0,2214458085.0,0.6908,,,,0.0312,2022
2022-11-12,17.0,16799,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3205583719.0,2183894121.0,0.6813,,,,0.0312,2022
2022-11-13,17.0,16353,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3205583719.0,2125937480.0,0.6632,,,,0.0312,2022
2022-11-14,16.0,16618,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3035770947.0,2160365898.0,0.7116,,,,0.03294,2022
2022-11-15,17.0,16884,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3138793141.0,2194999726.0,0.6993,,,,0.03186,2022
2022-11-16,16.0,16669,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3100548716.0,2167027128.0,0.6989,,,,0.03225,2022
2022-11-17,17.0,16687,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3181795433.0,2169377285.0,0.6818,,,,0.03143,2022
2022-11-18,17.0,16697,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3112991696.0,2170711054.0,0.6973,,,,0.03212,2022
2022-11-19,17.0,16711,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3112991696.0,2172501093.0,0.6979,,,,0.03212,2022
2022-11-20,17.0,16291,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3112991696.0,2117938164.0,0.6804,,,,0.03212,2022
2022-11-21,15.0,15787,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,2876937358.0,2052346943.0,0.7134,,,,0.03476,2022
2022-11-22,16.0,16189,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3057363537.0,2104670039.0,0.6884,,,,0.03271,2022
2022-11-23,17.0,16610,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3227725320.0,2159391914.0,0.669,,,,0.03098,2022
2022-11-24,17.0,16604,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3227725320.0,2158580429.0,0.6688,,,,0.03098,2022
2022-11-25,18.0,16521,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3348680260.0,2147839433.0,0.6414,,,,0.02986,2022
2022-11-26,18.0,16464,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3348680260.0,2140356562.0,0.6392,,,,0.02986,2022
2022-11-27,18.0,16444,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3348680260.0,2137801503.0,0.6384,,,,0.02986,2022
2022-11-28,17.0,16217,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3232848962.0,2108251894.0,0.6521,,,,0.03093,2022
2022-11-29,18.0,16444,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3330381739.0,2137847714.0,0.6419,,,,0.03003,2022
2022-11-30,19.0,17168,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3624809294.0,2231913632.0,0.6157,,,,0.02759,2022
2022-12-01,19.0,16967,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3641095355.0,2205727265.0,0.6058,,,,0.02746,2022
2022-12-02,20.0,17088,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3786753716.0,2221525820.0,0.5867,,,,0.02641,2022
2022-12-03,20.0,16908,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3786753716.0,2198070722.0,0.5805,,,,0.02641,2022
2022-12-04,20.0,17130,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3786753716.0,2226963222.0,0.5881,,,,0.02641,2022
2022-12-05,19.0,16974,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3580526092.0,2206727402.0,0.6163,,,,0.02793,2022
2022-12-06,19.0,17089,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3577781384.0,2221635507.0,0.621,,,,0.02795,2022
2022-12-07,19.0,16848,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3540634982.0,2190256503.0,0.6186,,,,0.02824,2022
2022-12-08,20.0,17233,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3706787910.0,2240351699.0,0.6044,,,,0.02698,2022
2022-12-09,20.0,17133,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3719231239.0,2227309804.0,0.5989,,,,0.02689,2022
2022-12-10,20.0,17128,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3719231239.0,2226734199.0,0.5987,,,,0.02689,2022
2022-12-11,20.0,17104,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3719231239.0,2223545136.0,0.5979,,,,0.02689,2022
2022-12-12,19.0,17206,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3589492465.0,2236836875.0,0.6232,,,,0.02786,2022
2022-12-13,20.0,17781,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3692880783.0,2311571386.0,0.626,,,,0.02708,2022
2022-12-14,20.0,17815,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3709715855.0,2316034550.0,0.6243,,,,0.02696,2022
2022-12-15,18.0,17364,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3440174260.0,2257432480.0,0.6562,,,,0.02907,2022
2022-12-16,17.0,16647,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3179416500.0,2164172968.0,0.6807,,,,0.03145,2022
2022-12-17,17.0,16795,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3179416500.0,2183361933.0,0.6867,,,,0.03145,2022
2022-12-18,17.0,16757,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3179416500.0,2178536953.0,0.6852,,,,0.03145,2022
2022-12-19,17.0,16439,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3114638731.0,2137158359.0,0.6862,,,,0.03211,2022
2022-12-20,16.0,16906,301.0,130000.0,3981000000.0,,2746000000.0,100000000.0,3089752421.0,2197819609.0,0.7113,,,,0.03237,2022
2022-12-21,16.0,16817,2395.0,132395.0,4024000000.0,,2746000000.0,100000000.0,3089203410.0,2226557567.0,0.7208,,,,0.03237,2022
2022-12-22,16.0,16830,-704.0,131690.0,4012000000.0,,2746000000.0,100000000.0,3041809376.0,2216387711.0,0.7286,,,,0.03288,2022
2022-12-23,16.0,16796,-704.0,131690.0,4012000000.0,,2746000000.0,100000000.0,2976665832.0,2211990757.0,0.7431,,,,0.03359,2022
2022-12-24,16.0,16847,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2976665832.0,2232327651.0,0.7499,,,,0.03359,2022
2022-12-25,16.0,16841,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2976665832.0,2231563188.0,0.7497,,,,0.03359,2022
2022-12-26,16.0,16919,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2976665832.0,2241874121.0,0.7531,,,,0.03359,2022
2022-12-27,14.0,16717,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2703464742.0,2215025532.0,0.8193,,,,0.03699,2022
2022-12-28,13.0,16552,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2526881294.0,2193215825.0,0.868,,,,0.03957,2022
2022-12-29,13.0,16642,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2500165063.0,2205110288.0,0.882,,,,0.04,2022
2022-12-30,14.0,16602,810.0,132500.0,4027000000.0,,2746000000.0,100000000.0,2590561040.0,2199842636.0,0.8492,,,,0.0386,2022
2022-12-31,14.0,16547,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2590561040.0,2192543232.0,0.8464,,,,0.04092,2022
2023-01-01,14.0,16625,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2590561040.0,2202823110.0,0.8503,,,,0.04092,2023
2023-01-02,14.0,16688,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2590561040.0,2211222368.0,0.8536,,,,0.04092,2023
2023-01-03,14.0,16679,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2653691949.0,2210081108.0,0.8328,,,,0.03994,2023
2023-01-04,16.0,16863,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3020400022.0,2234379072.0,0.7398,,,,0.03509,2023
2023-01-05,15.0,16836,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2864860153.0,2230867563.0,0.7787,,,,0.037,2023
2023-01-06,16.0,16951,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2936042473.0,2246135859.0,0.765,,,,0.0361,2023
2023-01-07,16.0,16955,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2936042473.0,2246547851.0,0.7652,,,,0.0361,2023
2023-01-08,16.0,17091,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,2936042473.0,2264576650.0,0.7713,,,,0.0361,2023
2023-01-09,17.0,17196,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3202472887.0,2278543496.0,0.7115,,,,0.0331,2023
2023-01-10,19.0,17446,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3476772000.0,2311633818.0,0.6649,,,,0.03049,2023
2023-01-11,19.0,17934,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3563874257.0,2376373784.0,0.6668,,,,0.02974,2023
2023-01-12,21.0,18869,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3845858832.0,2500220395.0,0.6501,,,,0.02756,2023
2023-01-13,21.0,19909,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3970290728.0,2638018583.0,0.6644,,,,0.0267,2023
2023-01-14,21.0,20976,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3970290728.0,2779359594.0,0.7,,,,0.0267,2023
2023-01-15,21.0,20880,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3970290728.0,2766705844.0,0.6969,,,,0.0267,2023
2023-01-16,21.0,21169,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3970290728.0,2804976347.0,0.7065,,,,0.0267,2023
2023-01-17,23.0,21161,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4317052722.0,2803901337.0,0.6495,,,,0.02455,2023
2023-01-18,22.0,20688,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4047511477.0,2741263515.0,0.6773,,,,0.02619,2023
2023-01-19,22.0,21086,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4052269343.0,2794000068.0,0.6895,,,,0.02616,2023
2023-01-20,24.0,22676,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4392261011.0,3004643237.0,0.6841,,,,0.02413,2023
2023-01-21,24.0,22777,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4392261011.0,3018035312.0,0.6871,,,,0.02413,2023
2023-01-22,24.0,22720,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4392261011.0,3010455122.0,0.6854,,,,0.02413,2023
2023-01-23,25.0,22934,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4578725618.0,3038812192.0,0.6637,,,,0.02315,2023
2023-01-24,24.0,22636,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4528953000.0,2999332109.0,0.6623,,,,0.0234,2023
2023-01-25,24.0,23117,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4498576924.0,3063116367.0,0.6809,,,,0.02356,2023
2023-01-26,24.0,23032,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4489061540.0,3051842998.0,0.6798,,,,0.02361,2023
2023-01-27,25.0,23078,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4727678048.0,3057931528.0,0.6468,,,,0.02242,2023
2023-01-28,25.0,23031,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4727678048.0,3051619404.0,0.6455,,,,0.02242,2023
2023-01-29,25.0,23774,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4727678048.0,3150130048.0,0.6663,,,,0.02242,2023
2023-01-30,24.0,22840,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4495832216.0,3026318374.0,0.6731,,,,0.02358,2023
2023-01-31,25.0,23139,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4606356985.0,3065955024.0,0.6656,,,,0.02301,2023
2023-02-01,26.0,23723,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4902614462.0,3143399462.0,0.6412,,,,0.02162,2023
2023-02-02,29.0,23471,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5345628323.0,3110022919.0,0.5818,,,,0.01983,2023
2023-02-03,28.0,23449,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5210766257.0,3107035200.0,0.5963,,,,0.02034,2023
2023-02-04,28.0,23331,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5210766257.0,3091469814.0,0.5933,,,,0.02034,2023
2023-02-05,28.0,22955,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5210766257.0,3041625747.0,0.5837,,,,0.02034,2023
2023-02-06,28.0,22760,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5161176526.0,3015714492.0,0.5843,,,,0.02054,2023
2023-02-07,28.0,23264,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5194480196.0,3082518559.0,0.5934,,,,0.02041,2023
2023-02-08,27.0,22939,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5049736970.0,3039470292.0,0.6019,,,,0.02099,2023
2023-02-09,24.0,21819,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4557133029.0,2891022675.0,0.6344,,,,0.02326,2023
2023-02-10,24.0,21651,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4453378936.0,2868781826.0,0.6442,,,,0.0238,2023
2023-02-11,24.0,21870,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4453378936.0,2897890937.0,0.6507,,,,0.0238,2023
2023-02-12,24.0,21788,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4453378936.0,2886936914.0,0.6483,,,,0.0238,2023
2023-02-13,24.0,21808,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4560975760.0,2889573457.0,0.6335,,,,0.02324,2023
2023-02-14,27.0,22220,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4961536690.0,2944256621.0,0.5934,,,,0.02136,2023
2023-02-15,29.0,24307,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5460361947.0,3220789038.0,0.5898,,,,0.01941,2023
2023-02-16,28.0,23623,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5197408141.0,3130110385.0,0.6022,,,,0.02039,2023
2023-02-17,29.0,24565,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5380762265.0,3254942207.0,0.6049,,,,0.0197,2023
2023-02-18,29.0,24641,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5380762265.0,3264969248.0,0.6068,,,,0.0197,2023
2023-02-19,29.0,24327,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5380762265.0,3223412641.0,0.5991,,,,0.0197,2023
2023-02-20,29.0,24829,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5380762265.0,3289862167.0,0.6114,,,,0.0197,2023
2023-02-21,26.0,24436,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4939212202.0,3237816840.0,0.6555,,,,0.02146,2023
2023-02-22,26.0,24188,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4914691667.0,3205021796.0,0.6521,,,,0.02157,2023
2023-02-23,26.0,23947,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4862906239.0,3173042714.0,0.6525,,,,0.0218,2023
2023-02-24,25.0,23198,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4680833026.0,3073751821.0,0.6567,,,,0.02265,2023
2023-02-25,25.0,23175,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4680833026.0,3070737187.0,0.656,,,,0.02265,2023
2023-02-26,25.0,23561,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4680833026.0,3121860708.0,0.6669,,,,0.02265,2023
2023-02-27,25.0,23522,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4732984578.0,3116780419.0,0.6585,,,,0.0224,2023
2023-02-28,26.0,23147,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4799226144.0,3067024340.0,0.6391,,,,0.02209,2023
2023-03-01,25.0,23646,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4719443575.0,3133167978.0,0.6639,,,,0.02246,2023
2023-03-02,25.0,23475,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4627583451.0,3110499350.0,0.6722,,,,0.02291,2023
2023-03-03,24.0,22362,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4518156705.0,2963055058.0,0.6558,,,,0.02346,2023
2023-03-04,24.0,22353,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4518156705.0,2961818823.0,0.6555,,,,0.02346,2023
2023-03-05,24.0,22435,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4518156705.0,2972705561.0,0.6579,,,,0.02346,2023
2023-03-06,23.0,22429,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4345050213.0,2971942910.0,0.684,,,,0.0244,2023
2023-03-07,23.0,22219,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4235074107.0,2944119462.0,0.6952,,,,0.02503,2023
2023-03-08,23.0,21718,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4258496618.0,2877645610.0,0.6757,,,,0.02489,2023
2023-03-09,21.0,20363,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3857753150.0,2698100346.0,0.6994,,,,0.02748,2023
2023-03-10,19.0,20187,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3513552627.0,2674809848.0,0.7613,,,,0.03017,2023
2023-03-11,19.0,20632,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3513552627.0,2733794345.0,0.7781,,,,0.03017,2023
2023-03-12,19.0,22163,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,3513552627.0,2936723271.0,0.8358,,,,0.03017,2023
2023-03-13,22.0,24197,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4083560205.0,3206173149.0,0.7851,,,,0.02596,2023
2023-03-14,22.0,24746,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4199025728.0,3278854833.0,0.7809,,,,0.02524,2023
2023-03-15,22.0,24375,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4163891786.0,3229814824.0,0.7757,,,,0.02546,2023
2023-03-16,24.0,25052,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4411474667.0,3319494550.0,0.7525,,,,0.02403,2023
2023-03-17,26.0,27423,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4897856944.0,3633670683.0,0.7419,,,,0.02164,2023
2023-03-18,26.0,26965,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4897856944.0,3572978955.0,0.7295,,,,0.02164,2023
2023-03-19,26.0,28038,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4897856944.0,3715124541.0,0.7585,,,,0.02164,2023
2023-03-20,26.0,27767,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4830151231.0,3679158813.0,0.7617,,,,0.02195,2023
2023-03-21,27.0,28175,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,5002525823.0,3733295673.0,0.7463,,,,0.02119,2023
2023-03-22,24.0,27307,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4517241918.0,3618235468.0,0.801,,,,0.02347,2023
2023-03-23,26.0,28333,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4818623037.0,3754251376.0,0.7791,,,,0.022,2023
2023-03-24,25.0,27493,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4696752962.0,3642860283.0,0.7756,,,,0.02257,2023
2023-03-25,25.0,27494,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4696752962.0,3643048681.0,0.7757,,,,0.02257,2023
2023-03-26,25.0,27994,810.0,132500.0,4027000000.0,,2793000000.0,106000000.0,4696752962.0,3709248735.0,0.7897,,,,0.02257,2023
2023-03-27,23.0,27139,6455.0,138955.0,4140000000.0,,2793000000.0,106000000.0,4372681231.0,3771223230.0,0.8625,,,,0.02424,2023
2023-03-28,24.0,27268,6455.0,138955.0,4140000000.0,,2793000000.0,106000000.0,4542860127.0,3789043123.0,0.8341,,,,0.02333,2023
2023-03-29,28.0,28348,6455.0,138955.0,4140000000.0,,2793000000.0,106000000.0,5197408141.0,3939157675.0,0.7579,,,,0.02039,2023
2023-03-30,27.0,28033,6455.0,138955.0,4140000000.0,,2793000000.0,106000000.0,5109573985.0,3895403677.0,0.7624,,,,0.02075,2023
2023-03-31,29.0,28478,6455.0,138955.0,4140000000.0,,2583000000.0,94000000.0,5349105280.0,3957227796.0,0.7398,,,,0.01757,2023
2023-04-01,29.0,28411,6455.0,138955.0,4140000000.0,,2583000000.0,94000000.0,5349105280.0,3947855390.0,0.738,,,,0.01757,2023
2023-04-02,29.0,28199,6455.0,138955.0,4140000000.0,,2583000000.0,94000000.0,5349105280.0,3918434925.0,0.7325,,,,0.01757,2023
2023-04-03,29.0,27790,6455.0,138955.0,4140000000.0,,2583000000.0,94000000.0,5441880190.0,3861590117.0,0.7096,,,,0.01727,2023
2023-04-04,29.0,28168,6455.0,138955.0,4140000000.0,,2583000000.0,94000000.0,5470975355.0,3914096924.0,0.7154,,,,0.01718,2023
2023-04-05,29.0,28177,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5322022924.0,3944917812.0,0.7412,,,,0.01766,2023
2023-04-06,29.0,28044,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5308481921.0,3926179687.0,0.7396,,,,0.01771,2023
2023-04-07,29.0,27925,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5308481921.0,3909620312.0,0.7365,,,,0.01771,2023
2023-04-08,29.0,27947,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5308481921.0,3912691289.0,0.7371,,,,0.01771,2023
2023-04-09,29.0,28333,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5308481921.0,3966627109.0,0.7472,,,,0.01771,2023
2023-04-10,31.0,29652,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5723498641.0,4151417265.0,0.7253,,,,0.01642,2023
2023-04-11,33.0,30235,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6081606291.0,4232908203.0,0.696,,,,0.01546,2023
2023-04-12,32.0,30139,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5907401777.0,4219467382.0,0.7143,,,,0.01591,2023
2023-04-13,34.0,30399,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6234766879.0,4255869296.0,0.6826,,,,0.01508,2023
2023-04-14,33.0,30485,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6107224500.0,4267997890.0,0.6988,,,,0.01539,2023
2023-04-15,33.0,30318,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6107224500.0,4244589453.0,0.695,,,,0.01539,2023
2023-04-16,33.0,30315,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6107224500.0,4244149765.0,0.6949,,,,0.01539,2023
2023-04-17,31.0,29445,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5728073271.0,4122306289.0,0.7197,,,,0.01641,2023
2023-04-18,32.0,30397,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6035859291.0,4255657382.0,0.7051,,,,0.01557,2023
2023-04-19,31.0,28822,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5758998358.0,4035175156.0,0.7007,,,,0.01632,2023
2023-04-20,29.0,28245,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5392839470.0,3954438359.0,0.7333,,,,0.01743,2023
2023-04-21,29.0,27276,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5325316644.0,3818767421.0,0.7171,,,,0.01765,2023
2023-04-22,29.0,27817,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5325316644.0,3894450000.0,0.7313,,,,0.01765,2023
2023-04-23,29.0,27591,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5325316644.0,3862793867.0,0.7254,,,,0.01765,2023
2023-04-24,28.0,27525,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5221196777.0,3853547578.0,0.7381,,,,0.018,2023
2023-04-25,29.0,28307,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5323303835.0,3963063671.0,0.7445,,,,0.01766,2023
2023-04-26,29.0,28422,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5479758491.0,3979178164.0,0.7262,,,,0.01715,2023
2023-04-27,31.0,29473,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,5830729690.0,4126330195.0,0.7077,,,,0.01612,2023
2023-04-28,32.0,29340,1045.0,140000.0,4170000000.0,,2583000000.0,94000000.0,6008960172.0,4107636640.0,0.6836,,,,0.01564,2023
