Date,MSTR_Close,BTC-USD_Close,BTC_Purchased,Total_BTC,Total_Investment_USD,BTC_Total_Value,MSTR_Total_Value,BTC_MSTR_Ratio,Year
2021-08-24,71.55000305175781,47706.1171875,13005.0,105085.0,2740000000.0,5013197324.6484375,13092791958.435059,0.3828975012024593,2021
2021-08-25,72.6709976196289,48960.7890625,13005.0,105085.0,2740000000.0,5145044518.6328125,13297920512.420654,0.38690594622122965,2021
2021-08-26,69.36599731445312,46942.21875,13005.0,105085.0,2740000000.0,4932923057.34375,12693145116.577148,0.38862890261148836,2021
2021-08-27,70.72000122070312,49058.66796875,13005.0,105085.0,2740000000.0,5155330123.496094,12940911583.374023,0.39837457278662347,2021
2021-08-28,70.72000122070312,48902.40234375,13005.0,105085.0,2740000000.0,5138908950.292969,12940911583.374023,0.3971056379749351,2021
2021-08-29,70.72000122070312,48829.83203125,13005.0,105085.0,2740000000.0,5131282899.003906,12940911583.374023,0.3965163401314307,2021
2021-08-30,70.29900360107422,47054.984375,13005.0,105085.0,2740000000.0,4944773033.046875,12863874070.95337,0.38439221386752953,2021
2021-08-31,69.43000030517578,47166.6875,13005.0,105085.0,2740000000.0,4956511355.9375,12704856895.843506,0.39012728727067064,2021
2021-09-01,70.25,48847.02734375,13005.0,105085.0,2740000000.0,5133089868.417969,12854907000.0,0.3993097630669727,2021
2021-09-02,69.57099914550781,49327.72265625,13005.0,105085.0,2740000000.0,5183603735.332031,12730657991.638184,0.4071748482079051,2021
2021-09-03,71.22599792480469,50025.375,13005.0,105085.0,2740000000.0,5256916531.875,13033502908.26416,0.403338731642262,2021
2021-09-04,71.22599792480469,49944.625,13005.0,105085.0,2740000000.0,5248430918.125,13033502908.26416,0.402687670004441,2021
2021-09-05,71.22599792480469,51753.41015625,13005.0,105085.0,2740000000.0,5438507106.269531,13033502908.26416,0.4172713310111846,2021
2021-09-06,71.22599792480469,52633.53515625,13005.0,105085.0,2740000000.0,5530995041.894531,13033502908.26416,0.42436749972929305,2021
2021-09-07,64.8010025024414,46811.12890625,13005.0,105085.0,2740000000.0,4919147481.113281,11857805845.916748,0.4148446639314133,2021
2021-09-08,63.86199951171875,46091.390625,13005.0,105085.0,2740000000.0,4843513783.828125,11685979566.65039,0.41447221058392153,2021
2021-09-09,64.06199645996094,46391.421875,13005.0,105085.0,2740000000.0,4875042567.734375,11722576608.215332,0.4158678361135966,2021
2021-09-10,61.55699920654297,44883.91015625,13005.0,105085.0,2740000000.0,4716625698.769531,11264192170.806885,0.41872738206593174,2021
2021-09-11,61.55699920654297,45201.45703125,13005.0,105085.0,2740000000.0,4749995112.128906,11264192170.806885,0.4216898149553366,2021
2021-09-12,61.55699920654297,46063.26953125,13005.0,105085.0,2740000000.0,4840558678.691406,11264192170.806885,0.42972976714979677,2021
2021-09-13,64.2699966430664,44963.07421875,8957.0,114042.0,3159000000.0,5127678910.0546875,11760638145.721436,0.43600345887014275,2021
2021-09-14,61.84799957275391,47092.4921875,8957.0,114042.0,3159000000.0,5370521994.046875,11317441745.819094,0.4745349801363777,2021
2021-09-15,63.29999923706055,48176.34765625,8957.0,114042.0,3159000000.0,5494127039.4140625,11583140260.391235,0.4743210317672948,2021
2021-09-16,63.29999923706055,47783.359375,8957.0,114042.0,3159000000.0,5449309869.84375,11583140260.391235,0.47045185911093274,2021
2021-09-17,61.42900085449219,47267.51953125,8957.0,114042.0,3159000000.0,5390482462.3828125,11240770008.361816,0.47954743833144214,2021
2021-09-18,61.42900085449219,48278.36328125,8957.0,114042.0,3159000000.0,5505761105.3203125,11240770008.361816,0.489802842796772,2021
2021-09-19,61.42900085449219,47260.21875,8957.0,114042.0,3159000000.0,5389649866.6875,11240770008.361816,0.47947336905552124,2021
2021-09-20,58.8390007019043,42843.80078125,8957.0,114042.0,3159000000.0,4885992728.6953125,10766831060.440063,0.4538004452069123,2021
2021-09-21,58.10200119018555,40693.67578125,8957.0,114042.0,3159000000.0,4640788173.4453125,10631968993.789673,0.43649376481027,2021
2021-09-22,59.96099853515625,43574.5078125,8957.0,114042.0,3159000000.0,4969324019.953125,10972143199.951172,0.45290367883416244,2021
2021-09-23,61.65700149536133,44895.09765625,8957.0,114042.0,3159000000.0,5119926726.9140625,11282491389.633179,0.4537939848656533,2021
2021-09-24,59.93899917602539,42839.75,8957.0,114042.0,3159000000.0,4885530769.5,10968117581.222534,0.44543019650555626,2021
2021-09-25,59.93899917602539,42716.59375,8957.0,114042.0,3159000000.0,4871485784.4375,10968117581.222534,0.44414966819625507,2021
2021-09-26,59.93899917602539,43208.5390625,8957.0,114042.0,3159000000.0,4927588211.765625,10968117581.222534,0.4492647143208674,2021
2021-09-27,59.47499847412109,42235.73046875,8957.0,114042.0,3159000000.0,4816647174.1171875,10883211020.782469,0.44257592404662255,2021
2021-09-28,57.35100173950195,41034.54296875,8957.0,114042.0,3159000000.0,4679661349.2421875,10494545106.307983,0.4459136915262169,2021
2021-09-29,56.63199996948242,41564.36328125,8957.0,114042.0,3159000000.0,4740083117.3203125,10362976410.41565,0.4574055685928356,2021
2021-09-30,57.84000015258789,43790.89453125,8957.0,114042.0,3159000000.0,4994001194.1328125,10584025947.921753,0.47184324931794214,2021
2021-10-01,61.24599838256836,48116.94140625,8957.0,114042.0,3159000000.0,5487352231.8515625,11207282752.029419,0.4896237877872681,2021
2021-10-02,61.24599838256836,47711.48828125,8957.0,114042.0,3159000000.0,5441113546.5703125,11207282752.029419,0.4854980165094018,2021
2021-10-03,61.24599838256836,48199.953125,8957.0,114042.0,3159000000.0,5496819054.28125,11207282752.029419,0.4904684905255811,2021
2021-10-04,60.72499847412109,49112.90234375,8957.0,114042.0,3159000000.0,5600933609.0859375,11111946020.782469,0.5040461498472557,2021
2021-10-05,65.10099792480469,51514.8125,8957.0,114042.0,3159000000.0,5874852247.125,11912701408.26416,0.49315869220473013,2021
2021-10-06,67.38099670410156,55361.44921875,8957.0,114042.0,3159000000.0,6313530391.8046875,12329913824.890137,0.5120498392340502,2021
2021-10-07,69.27899932861328,53805.984375,8957.0,114042.0,3159000000.0,6136142070.09375,12677225529.144287,0.4840287850040276,2021
2021-10-08,70.88200378417969,53967.84765625,8957.0,114042.0,3159000000.0,6154601282.4140625,12970556108.459473,0.47450558256326386,2021
2021-10-09,70.88200378417969,54968.22265625,8957.0,114042.0,3159000000.0,6268686048.1640625,12970556108.459473,0.4833012552234047,2021
2021-10-10,70.88200378417969,54771.578125,8957.0,114042.0,3159000000.0,6246260312.53125,12970556108.459473,0.48157228266083385,2021
2021-10-11,73.18000030517578,57484.7890625,8957.0,114042.0,3159000000.0,6555680314.265625,13391061895.843506,0.4895564194427675,2021
2021-10-12,71.06500244140625,56041.05859375,8957.0,114042.0,3159000000.0,6391034404.1484375,13004042666.748047,0.49146519801035526,2021
2021-10-13,72.62999725341797,57401.09765625,8957.0,114042.0,3159000000.0,6546135978.9140625,13290417937.408447,0.49254553240863097,2021
2021-10-14,72.3949966430664,57321.5234375,8957.0,114042.0,3159000000.0,6537061175.859375,13247415645.721436,0.4934593546908655,2021
2021-10-15,74.98500061035156,61593.94921875,8957.0,114042.0,3159000000.0,7024297156.8046875,13721355291.687012,0.5119244424098769,2021
2021-10-16,74.98500061035156,60892.1796875,8957.0,114042.0,3159000000.0,6944265955.921875,13721355291.687012,0.5060918406601577,2021
2021-10-17,74.98500061035156,61553.6171875,8957.0,114042.0,3159000000.0,7019697611.296875,13721355291.687012,0.5115892316810505,2021
2021-10-18,73.96399688720703,62026.078125,8957.0,114042.0,3159000000.0,7073578001.53125,13534523862.39624,0.5226322014314951,2021
2021-10-19,72.7249984741211,64261.9921875,8957.0,114042.0,3159000000.0,7328566113.046875,13307802020.78247,0.5506969596934214,2021
2021-10-20,75.81800079345703,65992.8359375,8957.0,114042.0,3159000000.0,7525954995.984375,13873784329.193115,0.5424586988964731,2021
2021-10-21,73.54299926757812,62210.171875,8957.0,114042.0,3159000000.0,7094572420.96875,13457486349.975586,0.5271840696298845,2021
2021-10-22,71.85199737548828,60692.265625,8957.0,114042.0,3159000000.0,6921467356.40625,13148053295.74585,0.5264252586081122,2021
2021-10-23,71.85199737548828,61393.6171875,8957.0,114042.0,3159000000.0,7001450891.296875,13148053295.74585,0.5325085572601266,2021
2021-10-24,71.85199737548828,60930.8359375,8957.0,114042.0,3159000000.0,6948674391.984375,13148053295.74585,0.5284945410308514,2021
2021-10-25,74.60199737548828,63039.82421875,8957.0,114042.0,3159000000.0,7189187633.5546875,13651270295.74585,0.5266314033643489,2021
2021-10-26,73.48600006103516,60363.79296875,8957.0,114042.0,3159000000.0,6884007677.7421875,13447056179.168701,0.5119341799438929,2021
2021-10-27,71.50199890136719,58482.38671875,8957.0,114042.0,3159000000.0,6669448346.1796875,13084007774.963379,0.5097404756164902,2021
2021-10-28,71.71299743652344,60622.13671875,8957.0,114042.0,3159000000.0,6913469715.6796875,13122617974.91455,0.5268361640105358,2021
2021-10-29,71.50599670410156,62227.96484375,8957.0,114042.0,3159000000.0,7096601566.7109375,13084739324.890137,0.5423571223319363,2021
2021-10-30,71.50599670410156,61888.83203125,8957.0,114042.0,3159000000.0,7057926182.5078125,13084739324.890137,0.5394013596497134,2021
2021-10-31,71.50599670410156,61318.95703125,8957.0,114042.0,3159000000.0,6992936497.7578125,13084739324.890137,0.5344345289673188,2021
2021-11-01,73.61199951171875,61004.40625,8957.0,114042.0,3159000000.0,6957064497.5625,13470112566.65039,0.5164815411258669,2021
2021-11-02,79.41400146484375,63226.40234375,8957.0,114042.0,3159000000.0,7210465376.0859375,14531809300.048828,0.49618497099750064,2021
2021-11-03,81.0250015258789,62970.046875,8957.0,114042.0,3159000000.0,7181230085.71875,14826602979.21753,0.4843476348415541,2021
2021-11-04,80.0,61452.23046875,8957.0,114042.0,3159000000.0,7008135267.1171875,14639040000.0,0.4787291562231668,2021
2021-11-05,79.7509994506836,61125.67578125,8957.0,114042.0,3159000000.0,6970894317.4453125,14593475887.48169,0.4776719659656243,2021
2021-11-06,79.7509994506836,61527.48046875,8957.0,114042.0,3159000000.0,7016716927.6171875,14593475887.48169,0.4808119040122676,2021
2021-11-07,79.7509994506836,63326.98828125,8957.0,114042.0,3159000000.0,7221936397.5703125,14593475887.48169,0.49487431597877946,2021
2021-11-08,86.0,67566.828125,8957.0,114042.0,3159000000.0,7705456213.03125,15736968000.0,0.4896404576174553,2021
2021-11-09,85.9010009765625,66971.828125,8957.0,114042.0,3159000000.0,7637601223.03125,15718852366.699219,0.48588796719102084,2021
2021-11-10,81.63400268554688,64995.23046875,8957.0,114042.0,3159000000.0,7412186073.1171875,14938042883.422852,0.4961952600459254,2021
2021-11-11,81.83599853515625,64949.9609375,8957.0,114042.0,3159000000.0,7407023445.234375,14975005699.951172,0.49462575131163566,2021
2021-11-12,81.1729965209961,64155.94140625,8957.0,114042.0,3159000000.0,7316471869.8515625,14853684287.384033,0.4925695018350298,2021
2021-11-13,81.1729965209961,64469.52734375,8957.0,114042.0,3159000000.0,7352233837.3359375,14853684287.384033,0.49497711780373255,2021
2021-11-14,81.1729965209961,65466.83984375,8957.0,114042.0,3159000000.0,7465969349.4609375,14853684287.384033,0.5026341751320347,2021
2021-11-15,79.5,63557.87109375,8957.0,114042.0,3159000000.0,7248266735.2734375,14547546000.0,0.49824669640318975,2021
2021-11-16,75.2020034790039,60161.24609375,8957.0,114042.0,3159000000.0,6860908827.0234375,13761064212.615967,0.49857399987520185,2021
2021-11-17,75.30000305175781,60368.01171875,8957.0,114042.0,3159000000.0,6884488792.4296875,13778996958.435059,0.4996364258731638,2021
2021-11-18,72.73600006103516,56942.13671875,8957.0,114042.0,3159000000.0,6493795155.6796875,13309815179.168701,0.48789521629445154,2021
2021-11-19,71.83100128173828,58119.578125,8957.0,114042.0,3159000000.0,6628072928.53125,13144211262.542725,0.5042579426138242,2021
2021-11-20,71.83100128173828,59697.1953125,8957.0,114042.0,3159000000.0,6807987547.828125,13144211262.542725,0.5179456881698912,2021
2021-11-21,71.83100128173828,58730.4765625,8957.0,114042.0,3159000000.0,6697741008.140625,13144211262.542725,0.5095582286650617,2021
2021-11-22,69.00199890136719,56289.2890625,8957.0,114042.0,3159000000.0,6419343103.265625,12626537774.963379,0.5084008948196603,2021
2021-11-23,69.677001953125,57569.07421875,8957.0,114042.0,3159000000.0,6565292362.0546875,12750055233.398438,0.5149226604804876,2021
2021-11-24,70.08999633789062,56280.42578125,8957.0,114042.0,3159000000.0,6418332316.9453125,12825628249.87793,0.5004302473063181,2021
2021-11-25,70.08999633789062,57274.6796875,8957.0,114042.0,3159000000.0,6531719020.921875,12825628249.87793,0.5092708827720811,2021
2021-11-26,66.30000305175781,53569.765625,8957.0,114042.0,3159000000.0,6109203211.40625,12132104958.435059,0.5035567391097058,2021
2021-11-27,66.30000305175781,54815.078125,8957.0,114042.0,3159000000.0,6251221139.53125,12132104958.435059,0.5152626985134166,2021
2021-11-28,66.30000305175781,57248.45703125,7002.0,121044.0,3573000000.0,6929582232.890625,12132104958.435059,0.5711772406051195,2021
2021-11-29,69.5479965209961,57806.56640625,7002.0,121044.0,3573000000.0,6997138024.078125,12726448787.384033,0.5498107241836795,2021
2021-11-30,72.14299774169922,57005.42578125,7002.0,121044.0,3573000000.0,6900164758.265625,13201302870.758057,0.5226881638743432,2021
2021-12-01,70.5469970703125,57229.828125,7002.0,121044.0,3573000000.0,6927327315.5625,12909253899.902344,0.5366171716256122,2021
2021-12-02,68.33599853515625,56477.81640625,7002.0,121044.0,3573000000.0,6836300809.078125,12504667699.951172,0.5466999182317192,2021
2021-12-03,63.0989990234375,53598.24609375,7002.0,121044.0,3573000000.0,6487746100.171875,11546359633.300781,0.5618867163517589,2021
2021-12-04,63.0989990234375,49200.703125,7002.0,121044.0,3573000000.0,5955449909.0625,11546359633.300781,0.5157859358447857,2021
2021-12-05,63.0989990234375,49368.84765625,7002.0,121044.0,3573000000.0,5975802795.703125,11546359633.300781,0.5175486461090603,2021
2021-12-06,59.64699935913086,50582.625,7002.0,121044.0,3573000000.0,6122723260.5,10914685118.728638,0.5609619694840254,2021
2021-12-07,62.81700134277344,50700.0859375,7002.0,121044.0,3573000000.0,6136941202.21875,11494757441.711426,0.5338904481750453,2021
2021-12-08,63.65399932861328,50504.796875,1434.0,122478.0,3655400000.0,6185726511.65625,11647918029.144287,0.5310585545141138,2021
2021-12-09,59.1879997253418,47672.12109375,1434.0,122478.0,3655400000.0,5838786047.3203125,10830693693.740845,0.5390962215739329,2021
2021-12-10,60.08399963378906,47243.3046875,1434.0,122478.0,3655400000.0,5786265471.515625,10994650924.987793,0.5262800529996863,2021
2021-12-11,60.08399963378906,49362.5078125,1434.0,122478.0,3655400000.0,6045821231.859375,10994650924.987793,0.5498875110367443,2021
2021-12-12,60.08399963378906,50098.3359375,1434.0,122478.0,3655400000.0,6135943988.953125,10994650924.987793,0.5580844749702627,2021
2021-12-13,57.16400146484375,46737.48046875,1434.0,122478.0,3655400000.0,5724313132.8515625,10460326300.048828,0.5472403984974008,2021
2021-12-14,58.03799819946289,46612.6328125,1434.0,122478.0,3655400000.0,5709022041.609375,10620257214.523315,0.5375596773496433,2021
2021-12-15,59.85900115966797,48896.72265625,1434.0,122478.0,3655400000.0,5988772797.4921875,10953478904.205322,0.5467461844650053,2021
2021-12-16,56.69400024414063,47665.42578125,1434.0,122478.0,3655400000.0,5837966018.8359375,10374321716.674807,0.5627323094725784,2021
2021-12-17,57.15800094604492,46202.14453125,1434.0,122478.0,3655400000.0,5658746257.8984375,10459228277.114868,0.5410290422936803,2021
2021-12-18,57.15800094604492,46848.77734375,1434.0,122478.0,3655400000.0,5737944551.5078125,10459228277.114868,0.5486011395374764,2021
2021-12-19,57.15800094604492,46707.015625,1434.0,122478.0,3655400000.0,5720581859.71875,10459228277.114868,0.5469411038896215,2021
2021-12-20,54.63899993896485,46880.27734375,1434.0,122478.0,3655400000.0,5741802608.5078125,9998281320.8313,0.574278960979507,2021
2021-12-21,56.75,48936.61328125,1434.0,122478.0,3655400000.0,5993658521.4609375,10384569000.0,0.5771696949060608,2021
2021-12-22,56.999000549316406,48628.51171875,1434.0,122478.0,3655400000.0,5955922858.2890625,10430133112.51831,0.5710303784273594,2021
2021-12-23,59.72100067138672,50784.5390625,1434.0,122478.0,3655400000.0,6219988775.296875,10928226470.855713,0.5691672653275305,2021
2021-12-24,59.72100067138672,50822.1953125,1434.0,122478.0,3655400000.0,6224600837.484375,10928226470.855713,0.5695892974111261,2021
2021-12-25,59.72100067138672,50429.859375,1434.0,122478.0,3655400000.0,6176548316.53125,10928226470.855713,0.5651921959160869,2021
2021-12-26,59.72100067138672,50809.515625,1434.0,122478.0,3655400000.0,6223047854.71875,10928226470.855713,0.5694471899273759,2021
2021-12-27,60.82799911499024,50640.41796875,1434.0,122478.0,3655400000.0,6202337111.9765625,11130793902.053835,0.5572232462980128,2021
2021-12-28,56.797000885009766,47588.85546875,1434.0,122478.0,3655400000.0,5828587840.1015625,10393169597.946167,0.5608094609803511,2021
2021-12-29,55.60900115966797,46444.7109375,1434.0,122478.0,3655400000.0,5688455306.203125,10175779904.205322,0.5590190982660965,2021
2021-12-30,56.23400115966797,47178.125,1914.0,124391.0,3750000000.0,5868534146.875,10290147404.205322,0.5703061303550111,2021
2021-12-31,54.44900131225586,46306.4453125,1914.0,124391.0,3750000000.0,5760105038.8671875,9963513852.127075,0.5781198404855414,2021
2022-01-01,54.44900131225586,47686.8125,1914.0,124391.0,3750000000.0,5931810293.6875,9963513852.127075,0.5953532440185386,2022
2022-01-02,54.44900131225586,47345.21875,1914.0,124391.0,3750000000.0,5889319105.53125,9963513852.127075,0.5910885650321006,2022
2022-01-03,55.82600021362305,46458.1171875,1914.0,124391.0,3750000000.0,5778971655.0703125,10215488127.090454,0.5657068544522172,2022
2022-01-04,55.10699844360352,45897.57421875,1914.0,124391.0,3750000000.0,5709245154.644531,10083919431.198122,0.566173221989556,2022
2022-01-05,50.90999984741211,43569.00390625,1914.0,124391.0,3750000000.0,5419591964.902344,9315919052.078247,0.5817560172652327,2022
2022-01-06,49.86199951171875,43160.9296875,1914.0,124391.0,3750000000.0,5368831204.7578125,9124147566.65039,0.5884200321771856,2022
2022-01-07,48.29499816894531,41557.90234375,1914.0,124391.0,3750000000.0,5169429030.441406,8837405124.938965,0.5849487442703504,2022
2022-01-08,48.29499816894531,41733.94140625,1914.0,124391.0,3750000000.0,5191326705.464844,8837405124.938965,0.5874265841694903,2022
2022-01-09,48.29499816894531,41911.6015625,1914.0,124391.0,3750000000.0,5213426029.9609375,8837405124.938965,0.5899272417928157,2022
2022-01-10,48.19499969482422,41821.26171875,1914.0,124391.0,3750000000.0,5202188566.457031,8819106604.156494,0.5898770476371394,2022
2022-01-11,50.65599822998047,42735.85546875,1914.0,124391.0,3750000000.0,5315955797.613281,9269439804.107666,0.5734926716129668,2022
2022-01-12,51.4640007019043,43949.1015625,1914.0,124391.0,3750000000.0,5466872692.4609375,9417294560.440063,0.5805141442029477,2022
2022-01-13,48.95899963378906,42591.5703125,1914.0,124391.0,3750000000.0,5298008022.7421875,8958909424.987793,0.5913675171182352,2022
2022-01-14,49.95600128173828,43099.69921875,1914.0,124391.0,3750000000.0,5361214685.519531,9141348762.542725,0.586479613105613,2022
2022-01-15,49.95600128173828,43177.3984375,1914.0,124391.0,3750000000.0,5370879769.0390625,9141348762.542725,0.5875369060467963,2022
2022-01-16,49.95600128173828,43113.87890625,1914.0,124391.0,3750000000.0,5362978511.027344,9141348762.542725,0.5866725633532875,2022
2022-01-17,49.95600128173828,42250.55078125,1914.0,124391.0,3750000000.0,5255588262.230469,9141348762.542725,0.5749248167585057,2022
2022-01-18,46.82799911499024,42375.6328125,1914.0,124391.0,3750000000.0,5271147341.1796875,8568961902.053834,0.6151442148338042,2022
2022-01-19,46.04199981689453,41744.328125,1914.0,124391.0,3750000000.0,5192618719.796875,8425133462.4938965,0.6163248027954473,2022
2022-01-20,45.75299835205078,40680.41796875,1914.0,124391.0,3750000000.0,5060277871.550781,8372249662.445068,0.6044107707692219,2022
2022-01-21,37.5890007019043,36457.31640625,1914.0,124391.0,3750000000.0,4534962045.089844,6878336060.440063,0.6593109154948305,2022
2022-01-22,37.5890007019043,35030.25,1914.0,124391.0,3750000000.0,4357447827.75,6878336060.440063,0.6335031887742947,2022
2022-01-23,37.5890007019043,36276.8046875,1914.0,124391.0,3750000000.0,4512508011.8828125,6878336060.440063,0.6560464583630871,2022
2022-01-24,37.04499816894531,36654.328125,1914.0,124391.0,3750000000.0,4559468529.796875,6778790124.938965,0.6726080090638487,2022
2022-01-25,36.505001068115234,36954.00390625,1914.0,124391.0,3750000000.0,4596745499.902344,6679977135.4522705,0.6881379092611399,2022
2022-01-26,35.3650016784668,36852.12109375,1914.0,124391.0,3750000000.0,4584072194.972656,6471370927.139282,0.7083618365543265,2022
2022-01-27,31.94499969482422,37138.234375,1914.0,124391.0,3750000000.0,4619662112.140625,5845551604.156494,0.7902867727411392,2022
2022-01-28,33.89500045776367,37784.33203125,1914.0,124391.0,3750000000.0,4700030845.699219,6202378343.765259,0.7577788043877997,2022
2022-01-29,33.89500045776367,38138.1796875,1914.0,124391.0,3750000000.0,4744046309.5078125,6202378343.765259,0.7648753504817409,2022
2022-01-30,33.89500045776367,37917.6015625,1914.0,124391.0,3750000000.0,4716608375.9609375,6202378343.765259,0.7604515743065169,2022
2022-01-31,36.80099868774414,38483.125,660.0,125051.0,3775000000.0,4812353264.375,6734141147.872925,0.71462019561248,2022
2022-02-01,37.29999923706055,38743.2734375,660.0,125051.0,3775000000.0,4844885086.6328125,6825452260.391235,0.7098262359474922,2022
2022-02-02,34.88399887084961,36952.984375,660.0,125051.0,3775000000.0,4621007649.078125,6383353185.379028,0.7239153960120006,2022
2022-02-03,34.00899887084961,37154.6015625,660.0,125051.0,3775000000.0,4646220079.9921875,6223238685.379028,0.7465919780496428,2022
2022-02-04,39.16400146484375,41500.875,660.0,125051.0,3775000000.0,5189725919.625,7166542300.048828,0.7241603694419889,2022
2022-02-05,39.16400146484375,41441.1640625,660.0,125051.0,3775000000.0,5182259007.1796875,7166542300.048828,0.7231184566013625,2022
2022-02-06,39.16400146484375,42412.43359375,660.0,125051.0,3775000000.0,5303717233.332031,7166542300.048828,0.74006641017048,2022
2022-02-07,41.34700012207031,43840.28515625,660.0,125051.0,3775000000.0,5482271499.074219,7566004858.337402,0.7245926485274455,2022
2022-02-08,42.542999267578125,44118.4453125,660.0,125051.0,3775000000.0,5517055704.7734375,7784858349.975586,0.7086905704316045,2022
2022-02-09,44.65999984741211,44338.796875,660.0,125051.0,3775000000.0,5544610888.015625,8172244052.078247,0.6784685886376093,2022
2022-02-10,43.14799880981445,43565.11328125,660.0,125051.0,3775000000.0,5447860980.933594,7895566006.210327,0.6899899230338307,2022
2022-02-11,41.10100173950195,42407.9375,660.0,125051.0,3775000000.0,5303154992.3125,7520990106.307983,0.7051139434241049,2022
2022-02-12,41.10100173950195,42244.46875,660.0,125051.0,3775000000.0,5282713061.65625,7520990106.307983,0.7023959594396418,2022
2022-02-13,41.10100173950195,42197.515625,660.0,125051.0,3775000000.0,5276841526.421875,7520990106.307983,0.7016152729673315,2022
2022-02-14,40.94900131225586,42586.91796875,660.0,125051.0,3775000000.0,5325536678.910156,7493175852.127075,0.7107182300277132,2022
2022-02-15,43.7239990234375,44575.203125,660.0,125051.0,3775000000.0,5574173725.984375,8000967133.300781,0.6966874920388233,2022
2022-02-16,43.49800109863281,43961.859375,660.0,125051.0,3775000000.0,5497474476.703125,7959612225.036621,0.6906711434271953,2022
2022-02-17,40.459999084472656,40538.01171875,660.0,125051.0,3775000000.0,5069318903.441406,7403694312.469482,0.6847012706755783,2022
2022-02-18,39.59700012207031,40030.9765625,660.0,125051.0,3775000000.0,5005913650.1171875,7245775858.337402,0.6908733789159511,2022
2022-02-19,39.59700012207031,40122.15625,660.0,125051.0,3775000000.0,5017315761.21875,7245775858.337402,0.6924470007508639,2022
2022-02-20,39.59700012207031,38431.37890625,660.0,125051.0,3775000000.0,4805882363.605469,7245775858.337402,0.6632667719186409,2022
2022-02-21,39.59700012207031,37075.28125,660.0,125051.0,3775000000.0,4636300995.59375,7245775858.337402,0.6398626021889647,2022
2022-02-22,37.77000045776367,38286.02734375,660.0,125051.0,3775000000.0,4787706005.363281,6911456843.765259,0.6927202344730276,2022
2022-02-23,36.50299835205078,37296.5703125,660.0,125051.0,3775000000.0,4663973414.1484375,6679610662.445068,0.698240309180115,2022
2022-02-24,39.69599914550781,38332.609375,660.0,125051.0,3775000000.0,4793531134.953125,7263891491.638184,0.659912271606919,2022
2022-02-25,40.5,39214.21875,660.0,125051.0,3775000000.0,4903777268.90625,7411014000.0,0.6616877621478315,2022
2022-02-26,40.5,39105.1484375,660.0,125051.0,3775000000.0,4890137917.2578125,7411014000.0,0.6598473457556298,2022
2022-02-27,40.5,37709.78515625,660.0,125051.0,3775000000.0,4715646343.574219,7411014000.0,0.6363024470840588,2022
2022-02-28,44.29999923706055,43193.234375,660.0,125051.0,3775000000.0,5401357151.828125,8106368260.391235,0.6663103597476389,2022
2022-03-01,46.47299957275391,44354.63671875,660.0,125051.0,3775000000.0,5546591676.316406,8504001245.819093,0.6522331683621675,2022
2022-03-02,45.92900085449219,43924.1171875,660.0,125051.0,3775000000.0,5492754778.4140625,8404456008.361816,0.6535526835941761,2022
2022-03-03,42.869998931884766,42451.7890625,660.0,125051.0,3775000000.0,5308638674.0546875,7844695364.5477295,0.6767169950341019,2022
2022-03-04,41.0359992980957,39137.60546875,660.0,125051.0,3775000000.0,4894196701.472656,7509095439.559937,0.6517691432830525,2022
2022-03-05,41.0359992980957,39400.5859375,660.0,125051.0,3775000000.0,4927082672.0703125,7509095439.559937,0.6561486282506298,2022
2022-03-06,41.0359992980957,38419.984375,660.0,125051.0,3775000000.0,4804457466.078125,7509095439.559937,0.6398184048596519,2022
2022-03-07,38.89099884033203,38062.0390625,660.0,125051.0,3775000000.0,4759696046.8046875,7116586095.794678,0.668817320936689,2022
2022-03-08,41.0359992980957,38737.26953125,660.0,125051.0,3775000000.0,4844134292.152344,7509095439.559937,0.645102240495192,2022
2022-03-09,43.67499923706055,41982.92578125,660.0,125051.0,3775000000.0,5250006851.871094,7992000760.391235,0.6569077017472766,2022
2022-03-10,42.11299896240234,39437.4609375,660.0,125051.0,3775000000.0,4931693927.6953125,7706173454.132079,0.6399666393508078,2022
2022-03-11,39.08200073242188,38794.97265625,660.0,125051.0,3775000000.0,4851350125.636719,7151537150.024415,0.6783646681637047,2022
2022-03-12,39.08200073242188,38904.01171875,660.0,125051.0,3775000000.0,4864985569.441406,7151537150.024415,0.6802713133392305,2022
2022-03-13,39.08200073242188,37849.6640625,660.0,125051.0,3775000000.0,4733138340.6796875,7151537150.024415,0.661835105011449,2022
2022-03-14,36.99300003051758,39666.75390625,660.0,125051.0,3775000000.0,4960367242.730469,6769275089.584351,0.7327767267669199,2022
2022-03-15,39.61399841308594,39338.78515625,660.0,125051.0,3775000000.0,4919354422.574219,7248886341.61377,0.6786358884306989,2022
2022-03-16,42.87799835205078,41143.9296875,660.0,125051.0,3775000000.0,5145089551.3515625,7846159162.445068,0.6557462632134801,2022
2022-03-17,43.40900039672852,40951.37890625,660.0,125051.0,3775000000.0,5121010883.605469,7943326164.596559,0.64469351723587,2022
2022-03-18,45.428001403808594,41801.15625,660.0,125051.0,3775000000.0,5227276390.21875,8312779120.880127,0.6288241650844326,2022
2022-03-19,45.428001403808594,42190.65234375,660.0,125051.0,3775000000.0,5275983266.238281,8312779120.880127,0.6346834421458415,2022
2022-03-20,45.428001403808594,41247.82421875,660.0,125051.0,3775000000.0,5158081666.378906,8312779120.880127,0.6205002672839919,2022
