Date,MSTR_Close,BTC-USD_Close,BTC_Purchased,Total_BTC,Total_Investment_USD,Total_Assets,Total_Liabilities
2020-10-21,18.104999542236328,12823.689453125,16796.0,38250.0,425000000.0,,
2020-10-22,18.30500030517578,12965.8916015625,16796.0,38250.0,425000000.0,,
2020-10-23,18.43000030517578,12931.5390625,16796.0,38250.0,425000000.0,,
2020-10-24,18.43000030517578,13108.0625,16796.0,38250.0,425000000.0,,
2020-10-25,18.43000030517578,13031.173828125,16796.0,38250.0,425000000.0,,
2020-10-26,17.5,13075.248046875,16796.0,38250.0,425000000.0,,
2020-10-27,17.558000564575195,13654.21875,16796.0,38250.0,425000000.0,,
2020-10-28,16.21500015258789,13271.28515625,16796.0,38250.0,425000000.0,,
2020-10-29,16.195999145507812,13437.8828125,16796.0,38250.0,425000000.0,,
2020-10-30,16.707000732421875,13546.5224609375,16796.0,38250.0,425000000.0,,
2020-10-31,16.707000732421875,13780.9951171875,16796.0,38250.0,425000000.0,,
2020-11-01,16.707000732421875,13737.109375,16796.0,38250.0,425000000.0,,
2020-11-02,16.656999588012695,13550.4892578125,16796.0,38250.0,425000000.0,,
2020-11-03,17.19499969482422,13950.30078125,16796.0,38250.0,425000000.0,,
2020-11-04,17.253000259399414,14133.70703125,16796.0,38250.0,425000000.0,,
2020-11-05,18.167999267578125,15579.8486328125,16796.0,38250.0,425000000.0,,
2020-11-06,18.562000274658203,15565.880859375,16796.0,38250.0,425000000.0,,
2020-11-07,18.562000274658203,14833.75390625,16796.0,38250.0,425000000.0,,
2020-11-08,18.562000274658203,15479.5673828125,16796.0,38250.0,425000000.0,,
2020-11-09,18.500999450683594,15332.3154296875,16796.0,38250.0,425000000.0,,
2020-11-10,18.61400032043457,15290.90234375,16796.0,38250.0,425000000.0,,
2020-11-11,19.215999603271484,15701.33984375,16796.0,38250.0,425000000.0,,
2020-11-12,18.694000244140625,16276.34375,16796.0,38250.0,425000000.0,,
2020-11-13,19.226999282836914,16317.80859375,16796.0,38250.0,425000000.0,,
2020-11-14,19.226999282836914,16068.138671875,16796.0,38250.0,425000000.0,,
2020-11-15,19.226999282836914,15955.587890625,16796.0,38250.0,425000000.0,,
2020-11-16,20.39299964904785,16716.111328125,16796.0,38250.0,425000000.0,,
2020-11-17,20.81999969482422,17645.40625,16796.0,38250.0,425000000.0,,
2020-11-18,21.29599952697754,17804.005859375,16796.0,38250.0,425000000.0,,
2020-11-19,21.711000442504883,17817.08984375,16796.0,38250.0,425000000.0,,
2020-11-20,22.211000442504883,18621.314453125,16796.0,38250.0,425000000.0,,
2020-11-21,22.211000442504883,18642.232421875,16796.0,38250.0,425000000.0,,
2020-11-22,22.211000442504883,18370.001953125,16796.0,38250.0,425000000.0,,
2020-11-23,22.076000213623047,18364.12109375,16796.0,38250.0,425000000.0,,
2020-11-24,24.722999572753906,19107.46484375,16796.0,38250.0,425000000.0,,
2020-11-25,27.027000427246094,18732.12109375,16796.0,38250.0,425000000.0,,
2020-11-26,27.027000427246094,17150.623046875,16796.0,38250.0,425000000.0,,
2020-11-27,27.125999450683594,17108.40234375,16796.0,38250.0,425000000.0,,
2020-11-28,27.125999450683594,17717.4140625,16796.0,38250.0,425000000.0,,
2020-11-29,27.125999450683594,18177.484375,16796.0,38250.0,425000000.0,,
2020-11-30,34.277000427246094,19625.8359375,16796.0,38250.0,425000000.0,,
2020-12-01,32.400001525878906,18802.998046875,16796.0,38250.0,425000000.0,,
2020-12-02,32.13199996948242,19201.091796875,16796.0,38250.0,425000000.0,,
2020-12-03,33.15999984741211,19445.3984375,16796.0,38250.0,425000000.0,,
2020-12-04,32.79999923706055,18699.765625,2574.0,40824.0,475000000.0,,
2020-12-05,32.79999923706055,19154.23046875,2574.0,40824.0,475000000.0,,
2020-12-06,32.79999923706055,19345.12109375,2574.0,40824.0,475000000.0,,
2020-12-07,33.62200164794922,19191.630859375,2574.0,40824.0,475000000.0,,
2020-12-08,28.94499969482422,18321.14453125,2574.0,40824.0,475000000.0,,
2020-12-09,28.621000289916992,18553.916015625,2574.0,40824.0,475000000.0,,
2020-12-10,29.033000946044922,18264.9921875,2574.0,40824.0,475000000.0,,
2020-12-11,28.591999053955078,18058.904296875,2574.0,40824.0,475000000.0,,
2020-12-12,28.591999053955078,18803.65625,2574.0,40824.0,475000000.0,,
2020-12-13,28.591999053955078,19142.3828125,2574.0,40824.0,475000000.0,,
2020-12-14,27.952999114990234,19246.64453125,2574.0,40824.0,475000000.0,,
2020-12-15,28.57900047302246,19417.076171875,2574.0,40824.0,475000000.0,,
2020-12-16,29.91200065612793,21310.59765625,2574.0,40824.0,475000000.0,,
2020-12-17,29.780000686645508,22805.162109375,2574.0,40824.0,475000000.0,,
2020-12-18,30.1200008392334,23137.9609375,2574.0,40824.0,475000000.0,,
2020-12-19,30.1200008392334,23869.83203125,2574.0,40824.0,475000000.0,,
2020-12-20,30.1200008392334,23477.294921875,2574.0,40824.0,475000000.0,,
2020-12-21,31.760000228881836,22803.08203125,29646.0,70470.0,1125000000.0,,
2020-12-22,33.150001525878906,23783.029296875,29646.0,70470.0,1125000000.0,,
2020-12-23,33.71799850463867,23241.345703125,29646.0,70470.0,1125000000.0,,
2020-12-24,32.26100158691406,23735.94921875,29646.0,70470.0,1125000000.0,,
2020-12-25,32.26100158691406,24664.791015625,29646.0,70470.0,1125000000.0,,
2020-12-26,32.26100158691406,26437.037109375,29646.0,70470.0,1125000000.0,,
2020-12-27,32.26100158691406,26272.294921875,29646.0,70470.0,1125000000.0,,
2020-12-28,37.0,27084.80859375,29646.0,70470.0,1125000000.0,,
2020-12-29,36.606998443603516,27362.4375,29646.0,70470.0,1125000000.0,,
2020-12-30,38.99700164794922,28840.953125,29646.0,70470.0,1125000000.0,,
2020-12-31,38.85499954223633,29001.720703125,29646.0,70470.0,1125000000.0,,
2021-01-01,38.85499954223633,29374.15234375,29646.0,70470.0,1125000000.0,,
2021-01-02,38.85499954223633,32127.267578125,29646.0,70470.0,1125000000.0,,
2021-01-03,38.85499954223633,32782.0234375,29646.0,70470.0,1125000000.0,,
2021-01-04,42.52199935913086,31971.9140625,29646.0,70470.0,1125000000.0,,
2021-01-05,42.862998962402344,33992.4296875,29646.0,70470.0,1125000000.0,,
2021-01-06,48.05500030517578,36824.36328125,29646.0,70470.0,1125000000.0,,
2021-01-07,53.57500076293945,39371.04296875,29646.0,70470.0,1125000000.0,,
2021-01-08,53.16400146484375,40797.609375,29646.0,70470.0,1125000000.0,,
2021-01-09,53.16400146484375,40254.546875,29646.0,70470.0,1125000000.0,,
2021-01-10,53.16400146484375,38356.44140625,29646.0,70470.0,1125000000.0,,
2021-01-11,49.54899978637695,35566.65625,29646.0,70470.0,1125000000.0,,
2021-01-12,51.42399978637695,33922.9609375,29646.0,70470.0,1125000000.0,,
2021-01-13,51.92599868774414,37316.359375,29646.0,70470.0,1125000000.0,,
2021-01-14,63.099998474121094,39187.328125,29646.0,70470.0,1125000000.0,,
2021-01-15,57.80699920654297,36825.3671875,29646.0,70470.0,1125000000.0,,
2021-01-16,57.80699920654297,36178.140625,29646.0,70470.0,1125000000.0,,
2021-01-17,57.80699920654297,35791.27734375,29646.0,70470.0,1125000000.0,,
2021-01-18,57.80699920654297,36630.07421875,29646.0,70470.0,1125000000.0,,
2021-01-19,59.22100067138672,36069.8046875,29646.0,70470.0,1125000000.0,,
2021-01-20,55.082000732421875,35547.75,29646.0,70470.0,1125000000.0,,
2021-01-21,52.04600143432617,30825.69921875,29646.0,70470.0,1125000000.0,,
2021-01-22,57.702999114990234,33005.76171875,314.0,70784.0,1135000000.0,,
2021-01-23,57.702999114990234,32067.642578125,314.0,70784.0,1135000000.0,,
2021-01-24,57.702999114990234,32289.37890625,314.0,70784.0,1135000000.0,,
2021-01-25,57.141998291015625,32366.392578125,314.0,70784.0,1135000000.0,,
2021-01-26,55.98099899291992,32569.849609375,314.0,70784.0,1135000000.0,,
2021-01-27,54.0099983215332,30432.546875,314.0,70784.0,1135000000.0,,
2021-01-28,57.8380012512207,33466.09765625,314.0,70784.0,1135000000.0,,
2021-01-29,61.73099899291992,34316.38671875,314.0,70784.0,1135000000.0,,
2021-01-30,61.73099899291992,34269.5234375,314.0,70784.0,1135000000.0,,
2021-01-31,61.73099899291992,33114.359375,314.0,70784.0,1135000000.0,,
2021-02-01,63.45600128173828,33537.17578125,314.0,70784.0,1135000000.0,,
2021-02-02,68.79199981689453,35510.2890625,295.0,71079.0,1145000000.0,,
2021-02-03,74.11900329589844,37472.08984375,295.0,71079.0,1145000000.0,,
2021-02-04,76.55899810791016,36926.06640625,295.0,71079.0,1145000000.0,,
2021-02-05,80.5999984741211,38144.30859375,295.0,71079.0,1145000000.0,,
2021-02-06,80.5999984741211,39266.01171875,295.0,71079.0,1145000000.0,,
2021-02-07,80.5999984741211,38903.44140625,295.0,71079.0,1145000000.0,,
2021-02-08,104.0999984741211,46196.46484375,295.0,71079.0,1145000000.0,,
2021-02-09,127.29399871826172,46481.10546875,295.0,71079.0,1145000000.0,,
2021-02-10,97.447998046875,44918.18359375,295.0,71079.0,1145000000.0,,
2021-02-11,100.99400329589844,47909.33203125,295.0,71079.0,1145000000.0,,
2021-02-12,103.43099975585938,47504.8515625,295.0,71079.0,1145000000.0,,
2021-02-13,103.43099975585938,47105.515625,295.0,71079.0,1145000000.0,,
2021-02-14,103.43099975585938,48717.2890625,295.0,71079.0,1145000000.0,,
2021-02-15,103.43099975585938,47945.05859375,295.0,71079.0,1145000000.0,,
2021-02-16,95.5,49199.87109375,295.0,71079.0,1145000000.0,,
2021-02-17,94.18000030517578,52149.0078125,295.0,71079.0,1145000000.0,,
2021-02-18,92.77799987792969,51679.796875,295.0,71079.0,1145000000.0,,
2021-02-19,96.37200164794922,55888.1328125,295.0,71079.0,1145000000.0,,
2021-02-20,96.37200164794922,56099.51953125,295.0,71079.0,1145000000.0,,
2021-02-21,96.37200164794922,57539.9453125,295.0,71079.0,1145000000.0,,
2021-02-22,87.5999984741211,54207.3203125,295.0,71079.0,1145000000.0,,
2021-02-23,69.12300109863281,48824.42578125,295.0,71079.0,1145000000.0,,
2021-02-24,81.76899719238281,49705.33203125,19452.0,90531.0,2171000000.0,,
2021-02-25,73.16100311279297,47093.8515625,19452.0,90531.0,2171000000.0,,
2021-02-26,75.04100036621094,46339.76171875,19452.0,90531.0,2171000000.0,,
2021-02-27,75.04100036621094,46188.453125,19452.0,90531.0,2171000000.0,,
2021-02-28,75.04100036621094,45137.76953125,19452.0,90531.0,2171000000.0,,
2021-03-01,78.24400329589844,49631.2421875,328.0,90859.0,2186000000.0,,
2021-03-02,74.8499984741211,48378.98828125,328.0,90859.0,2186000000.0,,
2021-03-03,73.15699768066406,50538.2421875,328.0,90859.0,2186000000.0,,
2021-03-04,64.56600189208984,48561.16796875,328.0,90859.0,2186000000.0,,
2021-03-05,62.02399826049805,48927.3046875,205.0,91064.0,2196000000.0,,
2021-03-06,62.02399826049805,48912.3828125,205.0,91064.0,2196000000.0,,
2021-03-07,62.02399826049805,51206.69140625,205.0,91064.0,2196000000.0,,
2021-03-08,62.41899871826172,52246.5234375,205.0,91064.0,2196000000.0,,
2021-03-09,71.5989990234375,54824.1171875,205.0,91064.0,2196000000.0,,
2021-03-10,75.65499877929688,56008.55078125,205.0,91064.0,2196000000.0,,
2021-03-11,80.375,57805.12109375,205.0,91064.0,2196000000.0,,
2021-03-12,78.4000015258789,57332.08984375,262.0,91326.0,2211000000.0,,
2021-03-13,78.4000015258789,61243.0859375,262.0,91326.0,2211000000.0,,
2021-03-14,78.4000015258789,59302.31640625,262.0,91326.0,2211000000.0,,
2021-03-15,76.9010009765625,55907.19921875,262.0,91326.0,2211000000.0,,
2021-03-16,72.42900085449219,56804.90234375,262.0,91326.0,2211000000.0,,
2021-03-17,77.0989990234375,58870.89453125,262.0,91326.0,2211000000.0,,
2021-03-18,73.20500183105469,57858.921875,262.0,91326.0,2211000000.0,,
2021-03-19,77.7040023803711,58346.65234375,262.0,91326.0,2211000000.0,,
2021-03-20,77.7040023803711,58313.64453125,262.0,91326.0,2211000000.0,,
2021-03-21,77.7040023803711,57523.421875,262.0,91326.0,2211000000.0,,
2021-03-22,72.45600128173828,54529.14453125,262.0,91326.0,2211000000.0,,
2021-03-23,67.72100067138672,54738.9453125,262.0,91326.0,2211000000.0,,
2021-03-24,62.15700149536133,52774.265625,262.0,91326.0,2211000000.0,,
2021-03-25,62.090999603271484,51704.16015625,262.0,91326.0,2211000000.0,,
2021-03-26,62.400001525878906,55137.3125,262.0,91326.0,2211000000.0,,
2021-03-27,62.400001525878906,55973.51171875,262.0,91326.0,2211000000.0,,
2021-03-28,62.400001525878906,55950.74609375,262.0,91326.0,2211000000.0,,
2021-03-29,63.13399887084961,57750.19921875,262.0,91326.0,2211000000.0,,
2021-03-30,65.39800262451172,58917.69140625,262.0,91326.0,2211000000.0,,
2021-03-31,67.87999725341797,58918.83203125,262.0,91326.0,2211000000.0,,
2021-04-01,70.35600280761719,59095.80859375,262.0,91326.0,2211000000.0,,
